port_complex_id,year_month,unique_cargo_vessels,n_with_size,dwt_proxy_sum,deck_area_sum
wilmington_nc,2015-10,21,17,1082710.5599999998,95424.0
wilmington_nc,2015-11,22,20,1458576.5400000003,128461.0
wilmington_nc,2015-12,26,24,1690528.7,147646.0
wilmington_nc,2016-01,20,19,1346487.42,116764.0
wilmington_nc,2016-02,15,15,961514.3200000001,86018.0
wilmington_nc,2016-03,15,13,846053.42,76301.0
wilmington_nc,2016-04,14,12,715875.3,64883.0
wilmington_nc,2016-05,20,18,1179712.16,106163.0
wilmington_nc,2016-06,21,19,1066768.56,98779.0
wilmington_nc,2016-07,24,24,1799592.74,153791.0
wilmington_nc,2016-08,22,20,1503743.7200000002,129306.0
wilmington_nc,2016-09,17,16,1206463.6199999999,103801.0
wilmington_nc,2016-10,26,25,1845467.34,153335.0
wilmington_nc,2016-11,29,27,2026157.7000000004,171595.0
wilmington_nc,2016-12,21,19,1619497.6999999997,132565.0
wilmington_nc,2017-01,19,19,1365960.1,120151.0
wilmington_nc,2017-02,18,17,1003387.1200000001,91490.0
wilmington_nc,2017-03,22,22,1477916.0999999999,129675.0
wilmington_nc,2017-04,15,14,816063.5,74439.0
wilmington_nc,2017-05,22,20,1500673.7,129385.0
wilmington_nc,2017-06,25,21,1461022.32,123498.0
wilmington_nc,2017-07,21,17,1768867.9000000001,140921.0
wilmington_nc,2017-08,26,20,1450343.3,123077.0
wilmington_nc,2017-09,22,22,2159808.8,171954.0
wilmington_nc,2017-10,21,19,1723020.3199999998,137220.0
wilmington_nc,2017-11,19,18,1468230.6,121810.0
wilmington_nc,2017-12,21,17,1302764.2999999998,110445.0
wilmington_nc,2018-01,38,31,2621226.0,217115.0
wilmington_nc,2018-02,34,26,2060330.3,174202.0
wilmington_nc,2018-03,40,36,2975946.3000000003,251378.0
wilmington_nc,2018-04,37,34,2522203.7,213425.0
wilmington_nc,2018-05,33,31,2796138.3000000003,233820.0
wilmington_nc,2018-06,33,29,2391710.4,200751.0
wilmington_nc,2018-07,32,28,2680735.4000000004,218313.0
wilmington_nc,2018-08,41,37,3036477.4999999995,249799.0
wilmington_nc,2018-09,25,23,2033007.8,167054.0
wilmington_nc,2018-10,33,30,2627668.5,214155.0
wilmington_nc,2018-11,29,29,2293063.5,192305.0
wilmington_nc,2018-12,31,28,2757088.5000000005,221616.0
wilmington_nc,2019-01,36,32,3071059.1,245620.0
wilmington_nc,2019-02,29,27,2162170.9999999995,183553.0
wilmington_nc,2019-03,33,31,2533377.6,214053.0
wilmington_nc,2019-04,31,31,2732111.1,228393.0
wilmington_nc,2019-05,30,27,2369376.3,196502.0
wilmington_nc,2019-06,32,29,2619579.5,205399.0
wilmington_nc,2019-07,30,27,2502061.8000000003,197077.0
wilmington_nc,2019-08,30,28,2695806.8000000003,212037.0
wilmington_nc,2019-09,26,26,2927754.5999999996,221864.0
wilmington_nc,2019-10,30,27,2637348.1999999997,208425.0
wilmington_nc,2019-11,30,25,2489719.0,197031.0
wilmington_nc,2019-12,28,28,2510674.4999999995,201234.0
wilmington_nc,2020-01,26,26,2733616.5,210573.0
wilmington_nc,2020-02,22,20,2398880.3,180607.0
wilmington_nc,2020-03,27,26,1930780.8,160936.0
wilmington_nc,2020-04,23,21,2189996.1999999997,170070.0
wilmington_nc,2020-05,25,24,2058142.0,163753.0
wilmington_nc,2020-06,26,25,2299199.0,180701.0
wilmington_nc,2020-07,20,18,1467051.2,119379.0
wilmington_nc,2020-08,18,18,1574000.8,127430.0
wilmington_nc,2020-09,23,21,1414760.5000000002,119063.0
wilmington_nc,2020-10,16,15,1116849.2,91255.0
wilmington_nc,2020-11,21,19,1655048.7000000002,139708.0
wilmington_nc,2020-12,22,18,1286983.5,108123.0
wilmington_nc,2021-01,21,19,1598084.7,129583.0
wilmington_nc,2021-02,20,18,1389244.2,117744.0
wilmington_nc,2021-03,32,32,2268795.7000000007,187114.0
wilmington_nc,2021-04,28,26,2502649.1,208612.0
wilmington_nc,2021-05,31,30,2623687.6999999993,225560.0
wilmington_nc,2021-06,38,36,2658004.2,228629.0
wilmington_nc,2021-07,31,30,2550021.5000000005,219533.0
wilmington_nc,2021-08,31,31,2836865.5000000005,237185.0
wilmington_nc,2021-09,34,33,2759867.3999999994,230675.0
wilmington_nc,2021-10,34,32,2742214.9000000004,232061.0
wilmington_nc,2021-11,30,25,2115329.3,172212.0
wilmington_nc,2021-12,38,34,3397157.3000000003,278060.0
wilmington_nc,2022-01,34,31,2290912.0,199161.0
wilmington_nc,2022-02,32,32,2620316.8000000003,218130.0
wilmington_nc,2022-03,42,38,2749253.9000000004,247263.0
wilmington_nc,2022-04,36,34,2955187.6999999997,262739.0
wilmington_nc,2022-05,34,33,3003853.1,252798.0
wilmington_nc,2022-06,39,36,2790078.4000000004,242269.0
wilmington_nc,2022-07,36,33,2637524.8000000007,230943.0
wilmington_nc,2022-08,38,37,3031729.9999999995,265366.0
wilmington_nc,2022-09,32,32,2234728.1999999997,208567.0
wilmington_nc,2022-10,33,32,3053832.6,249245.0
wilmington_nc,2022-11,34,30,3285142.2,266351.75
wilmington_nc,2022-12,37,32,3039189.6999999993,263044.0
wilmington_nc,2023-01,37,32,2917876.3000000003,246221.0
wilmington_nc,2023-02,36,32,2637720.8000000003,232721.0
wilmington_nc,2023-03,36,32,2530206.0,225573.0
wilmington_nc,2023-04,42,37,3178473.2,287566.0
wilmington_nc,2023-05,44,35,3100400.8,280147.0
wilmington_nc,2023-06,46,41,3571749.7,319593.0
wilmington_nc,2023-07,40,39,3381413.3000000003,304116.0
wilmington_nc,2023-08,36,33,2987850.7,275979.0
wilmington_nc,2023-09,31,30,2529291.5,225290.0
wilmington_nc,2023-10,44,41,3767579.1000000006,338322.0
wilmington_nc,2023-11,33,30,2891955.0000000005,262393.0
wilmington_nc,2023-12,37,35,2655942.3000000003,251360.0
wilmington_nc,2024-01,41,36,3415213.4,300052.0
wilmington_nc,2024-02,37,34,3079791.2,282602.0
wilmington_nc,2024-03,40,36,2475394.1999999997,239471.0
wilmington_nc,2024-04,43,42,3280473.6,299362.0
wilmington_nc,2024-05,38,35,3370494.8000000003,290492.0
wilmington_nc,2024-06,44,37,3005483.4,276135.0
wilmington_nc,2024-07,38,37,2735986.7,259982.0
wilmington_nc,2024-08,39,36,3112568.2,274247.0
wilmington_nc,2024-09,36,32,2593523.3,237507.0
wilmington_nc,2024-10,39,35,2919207.7,279984.0
wilmington_nc,2024-11,38,33,3117073.9999999995,275258.0
wilmington_nc,2024-12,38,32,2803091.0,253357.0
wilmington_nc,2025-01,32,30,2211909.8000000003,216008.0
wilmington_nc,2025-02,38,32,2800181.5999999996,252268.0
wilmington_nc,2025-03,42,36,2632816.1999999993,241783.0
wilmington_nc,2025-04,36,31,2068007.1999999997,208538.0
wilmington_nc,2025-05,38,33,3176668.8,286807.0
wilmington_nc,2025-06,34,30,2416419.6999999997,226028.0
wilmington_nc,2025-07,30,26,1604313.4,155901.0
wilmington_nc,2025-08,24,20,1129256.8,115056.0
wilmington_nc,2025-09,30,24,1184719.0,125776.0
wilmington_nc,2025-10,32,25,1322925.7,136994.0
wilmington_nc,2025-11,29,22,1141875.5,120050.0
wilmington_nc,2025-12,28,20,976193.2,102897.0
