port_complex_id,year_month,unique_vessels,unique_cargo_vessels,n_pings,days_sampled,ship_days,port_calls,cargo_port_calls,freight_port_calls
houston_tx,2015-08,389,163,582926,31,2059.194594907407,500,169,500
houston_tx,2015-09,381,156,532566,30,1815.7796064814813,469,151,469
houston_tx,2015-10,338,142,433618,31,1685.3866898148156,428,145,428
houston_tx,2015-11,337,146,386393,30,1539.8393981481493,414,146,414
houston_tx,2015-12,362,143,484319,31,1795.5803125000002,457,144,457
houston_tx,2016-01,344,133,573760,31,1928.9469212962981,429,137,429
houston_tx,2016-02,223,76,331428,29,886.5679282407409,262,73,262
houston_tx,2016-03,212,76,276297,28,728.8220949074075,264,79,264
houston_tx,2016-04,234,91,270743,30,789.4262731481489,286,98,286
houston_tx,2016-05,331,115,518761,31,1720.6431944444453,454,125,454
houston_tx,2016-06,333,127,504396,30,1787.8653240740748,430,142,430
houston_tx,2016-07,339,132,518346,31,1718.966620370368,425,129,425
houston_tx,2016-08,318,133,425385,31,1627.5707060185168,416,144,416
houston_tx,2016-09,328,120,499211,30,1782.9789236111121,434,124,434
houston_tx,2016-10,326,141,472572,31,1721.788171296297,427,150,427
houston_tx,2016-11,330,127,464330,30,1639.2276851851836,426,130,426
houston_tx,2016-12,310,131,491249,31,1804.893888888888,383,130,383
houston_tx,2017-01,333,136,576509,31,1956.3318287037023,414,138,414
houston_tx,2017-02,295,115,463173,28,1512.724872685185,371,121,371
houston_tx,2017-03,314,146,493833,31,1665.4878587962949,389,158,389
houston_tx,2017-04,324,142,519110,30,1578.6164814814813,377,145,377
houston_tx,2017-05,290,121,438917,31,1531.2282638888903,360,124,360
houston_tx,2017-06,312,137,507351,30,1681.0607986111115,393,144,393
houston_tx,2017-07,313,137,474752,31,1444.3333101851863,367,134,367
houston_tx,2017-08,259,106,402009,29,1268.4607870370373,318,99,318
houston_tx,2017-09,298,129,453623,30,1443.351724537038,383,131,383
houston_tx,2017-10,313,126,450314,31,1665.6431597222218,374,117,374
houston_tx,2017-11,291,119,467108,30,1419.7787847222216,340,116,340
houston_tx,2017-12,279,107,449470,31,1378.3696527777781,331,107,331
houston_tx,2018-01,504,187,874802,31,2802.747303240741,638,202,638
houston_tx,2018-02,483,190,838153,28,2305.497002314817,532,189,532
houston_tx,2018-03,584,219,819674,31,3128.774953703706,764,223,764
houston_tx,2018-04,528,206,782066,30,2612.117928240741,632,203,632
houston_tx,2018-05,534,207,792671,31,2541.0824189814807,627,205,627
houston_tx,2018-06,512,195,772629,30,2436.5652430555583,605,200,605
houston_tx,2018-07,535,202,766671,31,2729.3383101851837,641,200,641
houston_tx,2018-08,521,215,800773,31,2632.028344907407,608,216,608
houston_tx,2018-09,487,195,714413,30,2244.073483796297,592,193,592
houston_tx,2018-10,493,180,684575,31,2317.865763888888,584,180,584
houston_tx,2018-11,469,170,639010,30,2168.524375,539,162,539
houston_tx,2018-12,467,173,672008,31,2280.114606481483,549,180,549
houston_tx,2019-01,497,197,755986,31,2447.2049189814816,590,194,590
houston_tx,2019-02,403,153,671487,28,2023.4607638888886,451,148,451
houston_tx,2019-03,470,183,773076,31,2516.128310185184,561,179,561
houston_tx,2019-04,522,210,796259,30,2651.1954629629613,608,210,608
houston_tx,2019-05,499,199,781251,31,2867.145798611112,603,189,603
houston_tx,2019-06,466,191,732705,30,2568.226203703703,563,198,563
houston_tx,2019-07,473,182,692478,31,2525.5978009259247,589,185,589
houston_tx,2019-08,485,202,716042,31,2369.1492824074076,570,192,570
houston_tx,2019-09,461,184,683267,30,2231.126875,545,185,545
houston_tx,2019-10,467,175,678252,31,2467.4003125000004,570,178,570
houston_tx,2019-11,441,176,628344,30,2033.8878703703708,485,169,485
houston_tx,2019-12,463,170,725513,31,2277.292071759258,532,164,532
houston_tx,2020-01,461,188,677913,31,2359.2594328703703,504,191,504
houston_tx,2020-02,438,161,637694,29,2087.375219907409,489,159,489
houston_tx,2020-03,462,163,695293,31,2170.931481481483,553,165,553
houston_tx,2020-04,435,166,611082,30,1966.5679166666682,509,162,509
houston_tx,2020-05,401,171,546262,31,1866.9045601851867,453,175,453
houston_tx,2020-06,422,167,573239,30,2026.2822222222217,489,180,489
houston_tx,2020-07,421,172,612884,31,2052.4567592592593,492,183,492
houston_tx,2020-08,406,166,504861,31,1807.9772222222232,474,168,474
houston_tx,2020-09,417,178,544112,30,2081.1097222222215,492,186,492
houston_tx,2020-10,434,181,593049,31,2038.7988541666664,513,184,513
houston_tx,2020-11,414,161,454669,30,2025.2630671296295,482,167,482
houston_tx,2020-12,404,155,544434,31,1879.487546296296,460,160,460
houston_tx,2021-01,394,154,583833,31,1801.3254629629632,436,155,436
houston_tx,2021-02,307,121,518857,28,1485.281342592593,330,118,330
houston_tx,2021-03,409,183,634014,31,2106.5678703703693,488,180,488
houston_tx,2021-04,515,196,772499,30,2317.682766203703,578,193,578
houston_tx,2021-05,532,210,850653,31,2717.640231481481,632,210,632
houston_tx,2021-06,529,209,793551,30,2595.2942708333317,638,206,638
houston_tx,2021-07,542,210,851236,31,2720.1619907407435,644,207,644
houston_tx,2021-08,548,228,906704,31,2899.7664583333326,627,225,627
houston_tx,2021-09,532,209,926333,30,2780.6695717592575,614,208,614
houston_tx,2021-10,551,219,951690,31,3002.2167824074104,652,210,652
houston_tx,2021-11,537,215,825172,30,2767.737233796298,638,219,638
houston_tx,2021-12,538,203,895810,31,2769.3487847222204,646,213,646
houston_tx,2022-01,555,239,816920,31,3039.298935185187,653,229,653
houston_tx,2022-02,513,208,770770,28,2665.810150462962,579,204,579
houston_tx,2022-03,585,228,959425,31,3017.4647569444464,676,222,676
houston_tx,2022-04,595,235,924302,30,2924.546956018517,685,235,685
houston_tx,2022-05,572,219,904314,31,2858.021249999999,665,220,665
houston_tx,2022-06,563,220,897145,30,2775.2376967592595,626,208,626
houston_tx,2022-07,559,219,937757,31,3123.863148148143,733,241,733
houston_tx,2022-08,578,229,901412,31,2953.4120949074095,658,209,658
houston_tx,2022-09,547,222,885068,30,2803.295717592592,632,209,632
houston_tx,2022-10,585,237,966520,31,2949.6955208333325,670,232,670
houston_tx,2022-11,530,203,847828,30,2729.621145833331,592,199,592
houston_tx,2022-12,561,222,940506,31,2856.316898148148,623,218,623
houston_tx,2023-01,556,220,874853,31,2969.1182291666646,653,208,653
houston_tx,2023-02,491,183,730338,28,2256.1079282407386,541,182,541
houston_tx,2023-03,591,217,817461,31,3153.264386574077,699,205,699
houston_tx,2023-04,545,207,811684,30,2612.2041435185224,623,205,623
houston_tx,2023-05,566,204,815948,31,2602.5360300925922,650,210,650
houston_tx,2023-06,541,218,746670,30,2507.920462962963,612,211,612
houston_tx,2023-07,584,221,839690,31,2759.4385532407423,644,201,644
houston_tx,2023-08,562,192,803226,31,2834.1640509259273,664,192,664
houston_tx,2023-09,538,190,798289,30,2836.2653009259234,640,191,640
houston_tx,2023-10,573,214,816636,31,2679.484502314814,650,200,650
houston_tx,2023-11,535,178,757898,30,2762.045150462962,634,171,634
houston_tx,2023-12,579,201,752995,31,2621.8253356481505,644,201,644
houston_tx,2024-01,557,201,817411,31,2664.290173611111,609,199,609
houston_tx,2024-02,583,199,845032,29,2669.406967592592,665,198,665
houston_tx,2024-03,585,202,846594,31,2666.5508912037058,685,194,685
houston_tx,2024-04,575,192,807985,30,2534.425185185185,635,185,635
houston_tx,2024-05,588,203,906059,31,2813.710243055554,670,189,670
houston_tx,2024-06,575,198,893531,30,2734.895671296297,673,192,673
houston_tx,2024-07,531,198,887523,31,3148.3884143518553,640,199,640
houston_tx,2024-08,588,198,912736,31,2997.6247337962955,695,190,695
houston_tx,2024-09,558,190,807255,30,2719.1446412037067,630,189,630
houston_tx,2024-10,573,195,787526,31,2645.658761574073,658,196,658
houston_tx,2024-11,618,222,840670,30,2809.002002314811,689,214,689
houston_tx,2024-12,589,206,800502,31,2828.930081018516,671,208,671
houston_tx,2025-01,579,199,799261,31,2909.360555555554,652,198,652
houston_tx,2025-02,542,187,833448,28,2693.755543981481,596,176,596
houston_tx,2025-03,587,208,850257,31,2742.106307870371,641,201,641
houston_tx,2025-04,589,212,861535,30,2804.4704861111086,676,195,676
houston_tx,2025-05,566,193,857315,31,2839.4922222222203,644,194,644
houston_tx,2025-06,572,200,838802,30,2496.4227083333312,616,193,616
houston_tx,2025-07,574,211,832667,31,2625.4027430555575,644,203,644
houston_tx,2025-08,574,205,751974,31,2657.2440625,651,205,651
houston_tx,2025-09,561,200,714379,30,2636.760092592594,639,201,639
houston_tx,2025-10,564,187,716327,31,2658.4073842592593,644,185,644
houston_tx,2025-11,560,185,800824,30,2422.2636574074063,611,184,611
houston_tx,2025-12,558,191,850392,31,2615.652303240743,616,188,616
jacksonville_fl,2015-01,86,80,98137,31,274.1644328703704,102,94,102
jacksonville_fl,2015-02,89,79,107353,28,314.9007754629629,103,91,103
jacksonville_fl,2015-03,93,82,140198,31,396.73880787037035,109,96,109
jacksonville_fl,2015-04,88,78,122511,30,393.8421990740742,102,92,102
jacksonville_fl,2015-05,97,88,96367,31,362.5098148148148,117,105,117
jacksonville_fl,2015-06,101,93,107998,30,380.23613425925913,115,106,115
jacksonville_fl,2015-07,98,87,93977,31,279.81428240740735,109,98,109
jacksonville_fl,2015-08,95,85,101574,31,403.3440740740741,116,103,116
jacksonville_fl,2015-09,88,81,91765,30,310.835451388889,99,90,99
jacksonville_fl,2015-10,97,85,108848,31,402.31811342592596,110,96,110
jacksonville_fl,2015-11,81,72,73315,30,262.00527777777785,91,79,91
jacksonville_fl,2015-12,108,102,82420,31,281.98212962962964,116,107,116
jacksonville_fl,2016-01,89,80,96560,31,318.39090277777774,103,91,103
jacksonville_fl,2016-02,59,52,50207,23,155.77559027777778,65,57,65
jacksonville_fl,2016-03,49,43,44230,24,116.42539351851852,53,46,53
jacksonville_fl,2016-04,47,38,38003,20,103.07023148148146,52,42,52
jacksonville_fl,2016-05,89,78,63334,31,226.7926157407407,98,84,98
jacksonville_fl,2016-06,80,69,68456,30,310.9322569444444,93,78,93
jacksonville_fl,2016-07,81,71,65898,31,213.31156249999995,91,77,91
jacksonville_fl,2016-08,79,71,82861,31,231.151099537037,89,79,89
jacksonville_fl,2016-09,75,66,99105,30,262.76228009259256,81,72,81
jacksonville_fl,2016-10,78,71,74307,31,216.91112268518515,78,67,78
jacksonville_fl,2016-11,76,67,66816,30,201.54178240740745,80,70,80
jacksonville_fl,2016-12,90,84,74317,31,277.91150462962963,97,90,97
jacksonville_fl,2017-01,70,65,61484,31,181.88436342592587,75,70,75
jacksonville_fl,2017-02,59,52,62725,28,167.02429398148152,63,54,63
jacksonville_fl,2017-03,75,66,58122,31,206.30873842592595,83,70,83
jacksonville_fl,2017-04,63,57,61545,30,180.0592708333333,68,60,68
jacksonville_fl,2017-05,71,64,67080,31,253.08798611111115,79,68,79
jacksonville_fl,2017-06,61,53,52448,30,182.6586574074074,67,57,67
jacksonville_fl,2017-07,67,62,70360,31,249.88847222222228,72,64,72
jacksonville_fl,2017-08,57,49,47476,31,212.9910763888889,63,54,63
jacksonville_fl,2017-09,58,53,43543,27,137.1762037037037,62,56,62
jacksonville_fl,2017-10,55,46,42014,31,137.52518518518522,59,49,59
jacksonville_fl,2017-11,59,51,63615,30,201.5244560185185,67,58,67
jacksonville_fl,2017-12,62,54,90233,31,197.21349537037037,68,59,68
jacksonville_fl,2018-01,107,92,115093,31,409.4914467592592,129,109,129
jacksonville_fl,2018-02,97,88,99128,28,313.5545601851851,109,99,109
jacksonville_fl,2018-03,104,87,87712,31,396.81155092592604,123,104,123
jacksonville_fl,2018-04,105,91,95753,30,395.6742129629632,122,104,122
jacksonville_fl,2018-05,123,107,124488,31,509.9750694444444,141,122,141
jacksonville_fl,2018-06,107,97,120150,30,372.07761574074084,114,102,114
jacksonville_fl,2018-07,114,100,130419,31,407.510138888889,127,110,127
jacksonville_fl,2018-08,111,99,187326,31,503.91569444444434,126,111,126
jacksonville_fl,2018-09,104,93,160120,30,451.9242129629629,117,105,117
jacksonville_fl,2018-10,105,96,134972,31,476.9442824074074,123,111,123
jacksonville_fl,2018-11,106,95,92239,30,399.16103009259274,120,108,120
jacksonville_fl,2018-12,101,94,101397,31,432.10107638888894,118,107,118
jacksonville_fl,2019-01,113,101,120192,31,459.4780671296296,134,120,134
jacksonville_fl,2019-02,98,86,117972,28,426.52451388888886,112,98,112
jacksonville_fl,2019-03,115,103,145479,31,508.53918981481485,132,119,132
jacksonville_fl,2019-04,102,89,122184,30,422.1016203703703,113,100,113
jacksonville_fl,2019-05,100,87,103817,31,446.5875347222221,122,107,122
jacksonville_fl,2019-06,99,91,105221,30,428.01466435185165,119,110,119
jacksonville_fl,2019-07,99,89,102881,31,441.5180092592593,118,104,118
jacksonville_fl,2019-08,97,84,104647,31,404.2414351851852,113,98,113
jacksonville_fl,2019-09,93,81,113385,28,401.03517361111113,117,101,117
jacksonville_fl,2019-10,94,85,75653,31,343.78160879629627,112,101,112
jacksonville_fl,2019-11,94,84,91132,30,379.15175925925917,112,101,112
jacksonville_fl,2019-12,86,77,83194,31,373.37769675925927,106,95,106
jacksonville_fl,2020-01,79,69,67417,31,345.86125,102,91,102
jacksonville_fl,2020-02,84,73,76603,29,346.92334490740734,106,94,106
jacksonville_fl,2020-03,79,70,84482,31,369.6643981481482,101,91,101
jacksonville_fl,2020-04,77,65,85851,30,307.12581018518523,89,78,89
jacksonville_fl,2020-05,72,61,88616,31,365.514212962963,89,78,89
jacksonville_fl,2020-06,70,59,78722,30,329.82799768518527,88,74,88
jacksonville_fl,2020-07,69,60,64428,31,324.55946759259257,88,77,88
jacksonville_fl,2020-08,73,69,95859,31,392.82688657407414,93,87,93
jacksonville_fl,2020-09,81,70,89997,30,356.33829861111104,97,84,97
jacksonville_fl,2020-10,76,71,74963,31,341.6036689814815,94,86,94
jacksonville_fl,2020-11,83,75,79547,30,334.19261574074085,103,92,103
jacksonville_fl,2020-12,89,79,120137,31,474.78806712962944,106,93,106
jacksonville_fl,2021-01,78,69,103339,31,403.3993865740741,100,86,100
jacksonville_fl,2021-02,67,59,98647,28,331.8246064814814,78,68,78
jacksonville_fl,2021-03,84,74,124869,31,398.26636574074075,100,88,100
jacksonville_fl,2021-04,103,89,132238,30,498.5674305555555,129,111,129
jacksonville_fl,2021-05,109,93,127460,31,442.0519328703701,134,115,134
jacksonville_fl,2021-06,105,87,116095,30,435.47384259259263,125,106,125
jacksonville_fl,2021-07,92,76,134409,31,475.22199074074064,118,98,118
jacksonville_fl,2021-08,88,74,126792,31,423.6091782407406,109,92,109
jacksonville_fl,2021-09,94,75,123832,30,444.40255787037046,121,99,121
jacksonville_fl,2021-10,89,72,129716,31,473.3074074074077,109,90,109
jacksonville_fl,2021-11,83,68,89619,30,378.2056712962964,107,90,107
jacksonville_fl,2021-12,103,84,108964,31,395.9885069444443,123,104,123
jacksonville_fl,2022-01,100,86,115789,31,496.97469907407395,122,105,122
jacksonville_fl,2022-02,77,66,78123,28,418.8186805555556,108,96,108
jacksonville_fl,2022-03,110,90,146815,31,543.4624652777777,138,116,138
jacksonville_fl,2022-04,109,90,138301,30,494.0160069444443,133,110,133
jacksonville_fl,2022-05,103,88,126897,31,459.0311805555555,120,103,120
jacksonville_fl,2022-06,109,94,166782,30,496.05530092592585,123,104,123
jacksonville_fl,2022-07,101,86,149843,31,501.80881944444445,129,107,129
jacksonville_fl,2022-08,104,93,139959,31,520.2113194444444,128,115,128
jacksonville_fl,2022-09,89,75,140937,30,516.1241087962962,111,94,111
jacksonville_fl,2022-10,96,82,170336,31,585.435439814815,126,109,126
jacksonville_fl,2022-11,93,77,159773,30,492.573263888889,113,97,113
jacksonville_fl,2022-12,94,79,154147,31,479.70313657407416,112,95,112
jacksonville_fl,2023-01,103,83,139521,31,485.857361111111,124,102,124
jacksonville_fl,2023-02,93,80,131288,28,490.3900115740742,113,95,113
jacksonville_fl,2023-03,91,75,151822,31,553.9459143518518,115,93,115
jacksonville_fl,2023-04,94,81,172490,30,503.856122685185,116,100,116
jacksonville_fl,2023-05,102,85,162190,31,499.602523148148,120,99,120
jacksonville_fl,2023-06,105,87,146169,30,532.8813310185184,123,101,123
jacksonville_fl,2023-07,93,84,155502,31,521.5117824074073,115,102,115
jacksonville_fl,2023-08,102,87,155134,31,540.2545254629628,127,106,127
jacksonville_fl,2023-09,105,84,143111,30,531.1167824074073,121,96,121
jacksonville_fl,2023-10,95,83,140025,31,494.49170138888894,116,102,116
jacksonville_fl,2023-11,89,75,114014,30,457.5150694444447,107,92,107
jacksonville_fl,2023-12,86,78,116393,31,422.46591435185195,104,92,104
jacksonville_fl,2024-01,95,82,104841,31,414.39667824074064,116,101,116
jacksonville_fl,2024-02,84,69,87965,29,376.93190972222226,104,86,104
jacksonville_fl,2024-03,84,73,102110,31,426.92344907407403,108,93,108
jacksonville_fl,2024-04,90,73,114045,30,447.5235532407409,115,93,115
jacksonville_fl,2024-05,101,85,157753,31,553.9097337962963,120,98,120
jacksonville_fl,2024-06,92,79,151899,30,410.6521180555556,104,89,104
jacksonville_fl,2024-07,94,78,139492,31,530.0221180555557,116,95,116
jacksonville_fl,2024-08,100,85,126838,31,430.7960532407408,114,97,114
jacksonville_fl,2024-09,88,74,108401,30,418.7070601851852,110,87,110
jacksonville_fl,2024-10,90,74,133731,31,462.1967939814817,111,93,111
jacksonville_fl,2024-11,88,78,98059,30,470.3289583333336,109,93,109
jacksonville_fl,2024-12,103,87,129748,31,434.13984953703687,129,104,129
jacksonville_fl,2025-01,94,81,112235,31,480.02416666666676,118,99,118
jacksonville_fl,2025-02,91,81,118475,28,421.71593750000005,109,92,109
jacksonville_fl,2025-03,112,98,149470,31,498.06032407407423,135,114,135
jacksonville_fl,2025-04,110,94,150651,30,572.9583912037039,140,116,140
jacksonville_fl,2025-05,118,101,187900,31,672.3821180555558,144,122,144
jacksonville_fl,2025-06,101,87,182399,30,630.1207638888887,123,103,123
jacksonville_fl,2025-07,117,99,168575,31,677.6935648148147,143,120,143
jacksonville_fl,2025-08,116,106,159442,31,599.0896643518519,141,123,141
jacksonville_fl,2025-09,93,82,146813,30,578.3215509259257,125,100,125
jacksonville_fl,2025-10,126,108,172284,31,642.5099305555557,153,126,153
jacksonville_fl,2025-11,101,86,144768,30,543.1491666666666,122,98,122
jacksonville_fl,2025-12,94,80,142018,31,618.5447916666667,121,101,121
miami_fl,2015-01,88,80,239304,31,944.8038425925929,147,135,147
miami_fl,2015-02,81,77,208512,28,832.0594328703702,135,130,135
miami_fl,2015-03,81,77,206622,31,882.3813310185187,154,150,154
miami_fl,2015-04,76,73,242079,30,815.1271759259257,134,131,134
miami_fl,2015-05,74,71,240643,31,963.4082870370371,133,130,133
miami_fl,2015-06,76,74,282632,30,881.144710648148,131,128,131
miami_fl,2015-07,87,85,276884,31,956.104074074074,145,143,145
miami_fl,2015-08,80,79,242601,31,784.0750347222223,132,131,132
miami_fl,2015-09,81,77,218989,30,830.4530439814812,134,130,134
miami_fl,2015-10,85,80,196686,31,889.5800231481481,143,135,143
miami_fl,2015-11,69,65,168113,30,754.274953703704,127,121,127
miami_fl,2015-12,81,75,197733,31,764.5536921296294,134,127,134
miami_fl,2016-01,70,67,155794,31,634.4436226851851,114,110,114
miami_fl,2016-02,47,45,70773,28,314.1608680555555,71,69,71
miami_fl,2016-03,53,50,81577,31,279.3114351851852,77,74,77
miami_fl,2016-04,55,53,88829,30,388.4319907407408,85,82,85
miami_fl,2016-05,70,65,172725,31,688.5339699074074,130,123,130
miami_fl,2016-06,70,65,155534,30,595.3303472222224,126,121,126
miami_fl,2016-07,59,58,157836,31,679.4231018518519,109,108,109
miami_fl,2016-08,63,60,195506,31,729.1595023148146,119,116,119
miami_fl,2016-09,61,58,163622,30,734.3991898148147,115,112,115
miami_fl,2016-10,66,62,183906,31,752.7995833333335,126,121,126
miami_fl,2016-11,58,55,223923,30,701.8805902777777,110,108,110
miami_fl,2016-12,62,59,206449,31,738.5869907407407,114,111,114
miami_fl,2017-01,57,57,125817,31,583.5831712962963,107,107,107
miami_fl,2017-02,55,53,127472,28,578.9808217592592,107,105,107
miami_fl,2017-03,60,59,144777,31,689.7981828703702,107,106,107
miami_fl,2017-04,54,53,135118,30,652.0934722222223,103,102,103
miami_fl,2017-05,56,56,142665,31,629.7680324074073,104,104,104
miami_fl,2017-06,51,50,139936,30,585.4455092592591,95,94,95
miami_fl,2017-07,57,56,155966,31,614.5290972222223,100,99,100
miami_fl,2017-08,60,59,163879,31,658.1284606481481,109,108,109
miami_fl,2017-09,55,55,157721,30,602.192488425926,92,92,92
miami_fl,2017-10,56,53,127602,31,565.4284837962964,100,95,100
miami_fl,2017-11,55,52,197511,30,672.9456944444445,109,105,109
miami_fl,2017-12,51,49,177173,31,592.0005902777777,97,94,97
miami_fl,2018-01,79,77,210057,31,835.7599999999998,140,138,140
miami_fl,2018-02,76,74,226812,28,771.5230671296295,129,127,129
miami_fl,2018-03,79,78,193065,31,922.8103472222223,152,151,152
miami_fl,2018-04,77,75,160790,30,804.6493750000001,135,133,135
miami_fl,2018-05,80,76,196081,31,893.2520370370369,143,139,143
miami_fl,2018-06,82,81,193405,30,847.8410416666667,138,137,138
miami_fl,2018-07,81,78,189868,31,812.7578703703707,138,135,138
miami_fl,2018-08,87,87,185420,31,798.6524537037038,142,142,142
miami_fl,2018-09,67,64,115493,30,619.0529976851853,121,118,121
miami_fl,2018-10,80,77,141005,31,748.9760648148148,143,140,143
miami_fl,2018-11,70,68,143446,30,756.3142939814816,129,126,129
miami_fl,2018-12,64,64,122193,31,649.6817245370371,120,120,120
miami_fl,2019-01,74,73,152598,31,725.1367013888889,133,132,133
miami_fl,2019-02,70,69,153148,28,775.3034490740743,127,126,127
miami_fl,2019-03,74,73,184307,31,824.572650462963,135,134,135
miami_fl,2019-04,74,74,147428,30,723.4044097222223,132,132,132
miami_fl,2019-05,76,74,198795,31,941.8791087962964,144,142,144
miami_fl,2019-06,68,66,158619,30,770.8496180555557,126,125,126
miami_fl,2019-07,67,66,155124,31,800.1074189814817,138,137,138
miami_fl,2019-08,69,68,156752,31,842.3051736111112,139,138,139
miami_fl,2019-09,73,70,178316,30,776.0500347222223,139,136,139
miami_fl,2019-10,72,67,191348,31,811.9393981481478,136,131,136
miami_fl,2019-11,69,64,157523,30,746.8780671296296,125,121,125
miami_fl,2019-12,67,65,152323,31,701.3702314814811,121,119,121
miami_fl,2020-01,72,66,129207,31,737.2321759259257,132,125,132
miami_fl,2020-02,70,65,143919,29,699.5505555555555,129,124,129
miami_fl,2020-03,73,71,182362,31,797.3162731481484,130,127,130
miami_fl,2020-04,64,63,185076,30,684.1587500000003,94,93,94
miami_fl,2020-05,61,59,186870,31,655.8369791666665,99,97,99
miami_fl,2020-06,63,63,156814,30,624.2454976851851,105,105,105
miami_fl,2020-07,58,56,181059,31,733.4128819444444,103,101,103
miami_fl,2020-08,72,71,178142,31,693.1885995370365,114,113,114
miami_fl,2020-09,69,68,139485,30,667.615474537037,122,121,122
miami_fl,2020-10,66,65,149812,31,805.2642129629629,137,136,137
miami_fl,2020-11,64,62,117544,30,710.0598958333331,120,118,120
miami_fl,2020-12,63,63,162309,31,782.1313194444444,140,140,140
miami_fl,2021-01,73,73,236047,31,823.8636921296296,145,145,145
miami_fl,2021-02,57,57,163221,28,601.2529513888891,102,102,102
miami_fl,2021-03,64,63,161085,31,735.6218634259258,134,132,134
miami_fl,2021-04,68,68,204528,30,846.490648148148,143,143,143
miami_fl,2021-05,65,65,189940,31,828.8322685185187,125,125,125
miami_fl,2021-06,69,68,226737,30,850.8054976851855,142,141,142
miami_fl,2021-07,68,65,214010,31,908.8175694444445,137,134,137
miami_fl,2021-08,70,70,214140,31,844.327326388889,143,143,143
miami_fl,2021-09,68,67,182292,30,895.2617361111107,152,151,152
miami_fl,2021-10,74,73,258785,31,1010.230486111111,151,150,151
miami_fl,2021-11,72,69,213238,30,876.0083449074074,132,129,132
miami_fl,2021-12,75,74,231869,31,865.6919907407407,153,152,153
miami_fl,2022-01,67,65,256816,31,808.7836805555555,119,117,119
miami_fl,2022-02,72,67,191248,28,785.644675925926,139,134,139
miami_fl,2022-03,69,66,248840,31,873.092314814815,151,148,151
miami_fl,2022-04,66,61,221762,30,837.3153587962963,146,141,146
miami_fl,2022-05,69,69,287382,31,839.9992361111113,141,141,141
miami_fl,2022-06,69,65,298584,30,870.6775578703705,139,135,139
miami_fl,2022-07,67,63,242988,31,830.061550925926,143,139,143
miami_fl,2022-08,63,61,252692,31,825.5235185185181,143,141,143
miami_fl,2022-09,62,60,251010,30,804.3151504629628,125,123,125
miami_fl,2022-10,74,67,311749,31,952.5823958333334,142,134,142
miami_fl,2022-11,70,68,222210,30,803.6039814814817,133,131,133
miami_fl,2022-12,68,63,194466,31,832.2481481481482,152,147,152
miami_fl,2023-01,74,69,203790,31,832.634525462963,148,143,148
miami_fl,2023-02,61,58,142048,28,692.3526041666668,138,135,138
miami_fl,2023-03,80,74,174151,31,895.5795023148146,171,162,171
miami_fl,2023-04,74,68,186830,30,791.9483796296297,150,143,150
miami_fl,2023-05,77,71,154437,31,812.5190856481481,161,154,161
miami_fl,2023-06,79,77,176002,30,834.4181481481481,160,158,160
miami_fl,2023-07,77,73,172633,31,860.9659027777776,150,145,150
miami_fl,2023-08,72,69,177702,31,827.3748958333335,153,149,153
miami_fl,2023-09,74,70,159712,30,754.1848032407406,147,143,147
miami_fl,2023-10,80,78,157609,31,758.1492013888889,156,154,156
miami_fl,2023-11,79,74,145284,30,840.4039583333334,157,151,157
miami_fl,2023-12,73,68,145912,31,811.3132870370368,140,135,140
miami_fl,2024-01,75,68,159771,31,769.6510648148152,149,140,149
miami_fl,2024-02,75,68,148097,29,813.4384953703704,154,145,154
miami_fl,2024-03,79,71,177439,31,908.0459953703701,158,148,158
miami_fl,2024-04,80,74,193424,30,842.7908912037036,157,151,157
miami_fl,2024-05,84,77,200620,31,919.5867476851847,175,166,175
miami_fl,2024-06,75,71,180816,30,815.6046990740743,148,142,148
miami_fl,2024-07,68,66,216786,31,895.3066666666665,152,149,152
miami_fl,2024-08,77,73,220476,31,946.6452893518519,166,162,166
miami_fl,2024-09,74,69,176010,30,852.3159143518518,154,149,154
miami_fl,2024-10,74,71,168997,31,809.9994212962962,134,132,134
miami_fl,2024-11,75,69,149059,30,765.1523032407406,137,131,137
miami_fl,2024-12,66,63,126093,31,707.4878703703705,125,122,125
miami_fl,2025-01,68,63,134075,31,736.4443981481483,131,126,131
miami_fl,2025-02,69,66,155817,28,672.4829050925928,122,119,122
miami_fl,2025-03,72,68,168318,31,752.3640162037037,143,139,143
miami_fl,2025-04,79,73,170893,30,840.9531944444443,153,145,153
miami_fl,2025-05,75,71,178028,31,879.7679050925925,150,143,150
miami_fl,2025-06,76,74,166820,30,819.0323032407408,155,149,155
miami_fl,2025-07,79,76,163224,31,926.8148263888887,174,166,174
miami_fl,2025-08,80,77,197233,31,967.4119328703705,170,163,170
miami_fl,2025-09,80,77,184563,30,835.9740277777779,163,157,163
miami_fl,2025-10,83,80,177861,31,932.6757986111113,171,164,171
miami_fl,2025-11,77,72,182760,30,824.6185300925929,155,146,155
miami_fl,2025-12,77,75,221830,31,954.8959606481479,160,155,160
mobile_al,2015-01,61,45,105711,31,271.2318402777778,65,47,65
mobile_al,2015-02,57,45,135947,28,294.28234953703713,56,43,56
mobile_al,2015-03,59,41,100380,31,251.73274305555552,62,42,62
mobile_al,2015-04,61,45,93268,30,234.5546643518518,63,48,63
mobile_al,2015-05,62,45,104397,31,289.53025462962967,68,49,68
mobile_al,2015-06,62,44,101279,30,216.5117708333333,60,43,60
mobile_al,2015-07,57,46,114444,31,325.9832638888889,62,49,62
