port,year,source_category,pollutant,reported_quantity,reported_unit,page,source_file,source_sha256
POLA,2023,ocean_going_vessels,CO2e,164054.000000,metric_tonnes,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,harbor_craft,CO2e,51808.000000,metric_tonnes,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,cargo_handling_equipment,CO2e,145461.000000,metric_tonnes,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,locomotives,CO2e,55408.000000,metric_tonnes,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,heavy_duty_vehicles,CO2e,356601.000000,metric_tonnes,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLB,2023,ocean_going_vessels,PM10,74.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,harbor_craft,PM10,5.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,cargo_handling_equipment,PM10,7.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,locomotives,PM10,19.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,heavy_duty_vehicles,PM10,3.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,ocean_going_vessels,PM2.5,68.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,harbor_craft,PM2.5,5.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,cargo_handling_equipment,PM2.5,6.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,locomotives,PM2.5,17.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,heavy_duty_vehicles,PM2.5,3.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,ocean_going_vessels,DPM,38.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,harbor_craft,DPM,5.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,cargo_handling_equipment,DPM,6.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,locomotives,DPM,19.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,heavy_duty_vehicles,DPM,3.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,ocean_going_vessels,NOx,3120.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,harbor_craft,NOx,296.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,cargo_handling_equipment,NOx,159.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,locomotives,NOx,503.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,heavy_duty_vehicles,NOx,316.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,ocean_going_vessels,SOx,165.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,harbor_craft,SOx,0.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,cargo_handling_equipment,SOx,1.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,locomotives,SOx,0.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,heavy_duty_vehicles,SOx,3.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,ocean_going_vessels,CO,292.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,harbor_craft,CO,60.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,cargo_handling_equipment,CO,772.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,locomotives,CO,119.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,heavy_duty_vehicles,CO,247.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,ocean_going_vessels,HC,125.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,harbor_craft,HC,13.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,cargo_handling_equipment,HC,28.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,locomotives,HC,29.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,heavy_duty_vehicles,HC,31.000000,short_tons,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,ocean_going_vessels,CO2e,308086.000000,metric_tonnes,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,harbor_craft,CO2e,35740.000000,metric_tonnes,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,cargo_handling_equipment,CO2e,98651.000000,metric_tonnes,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,locomotives,CO2e,41677.000000,metric_tonnes,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLB,2023,heavy_duty_vehicles,CO2e,327921.000000,metric_tonnes,65,polb_2023_air_emissions_inventory.pdf,b2e01fab0b96f086edbbf4bc50e6b2edd8cbd0fd815d6a63abae1ba360c01e98
POLA,2024,ocean_going_vessels,PM10,40.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,harbor_craft,PM10,11.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,cargo_handling_equipment,PM10,10.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,locomotives,PM10,31.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,heavy_duty_vehicles,PM10,5.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,ocean_going_vessels,PM2.5,36.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,harbor_craft,PM2.5,10.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,cargo_handling_equipment,PM2.5,9.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,locomotives,PM2.5,29.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,heavy_duty_vehicles,PM2.5,4.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,ocean_going_vessels,DPM,25.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,harbor_craft,DPM,11.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,cargo_handling_equipment,DPM,9.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,locomotives,DPM,31.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,heavy_duty_vehicles,DPM,5.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,ocean_going_vessels,NOx,2148.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,harbor_craft,NOx,483.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,cargo_handling_equipment,NOx,256.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,locomotives,NOx,834.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,heavy_duty_vehicles,NOx,378.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,ocean_going_vessels,SOx,79.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,harbor_craft,SOx,1.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,cargo_handling_equipment,SOx,2.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,locomotives,SOx,1.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,heavy_duty_vehicles,SOx,4.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,ocean_going_vessels,CO,196.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,harbor_craft,CO,103.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,cargo_handling_equipment,CO,502.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,locomotives,CO,197.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,heavy_duty_vehicles,CO,302.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,ocean_going_vessels,HC,98.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,harbor_craft,HC,26.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,cargo_handling_equipment,HC,52.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,locomotives,HC,49.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,heavy_duty_vehicles,HC,38.000000,short_tons,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,ocean_going_vessels,CO2e,162042.000000,metric_tonnes,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,harbor_craft,CO2e,55604.000000,metric_tonnes,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,cargo_handling_equipment,CO2e,145423.000000,metric_tonnes,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,locomotives,CO2e,69105.000000,metric_tonnes,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLA,2024,heavy_duty_vehicles,CO2e,404016.000000,metric_tonnes,86,pola_2024_air_emissions_inventory.pdf,ab42af4978d05054a0e93560517f94e6214b273755759969f248837db8b55d95
POLB,2024,ocean_going_vessels,PM10,76.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,harbor_craft,PM10,9.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,cargo_handling_equipment,PM10,9.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,locomotives,PM10,26.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,heavy_duty_vehicles,PM10,5.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,ocean_going_vessels,PM2.5,70.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,harbor_craft,PM2.5,8.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,cargo_handling_equipment,PM2.5,8.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,locomotives,PM2.5,24.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,heavy_duty_vehicles,PM2.5,4.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,ocean_going_vessels,DPM,41.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,harbor_craft,DPM,9.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,cargo_handling_equipment,DPM,8.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,locomotives,DPM,26.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,heavy_duty_vehicles,DPM,4.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,ocean_going_vessels,NOx,3275.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,harbor_craft,NOx,374.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,cargo_handling_equipment,NOx,210.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,locomotives,NOx,674.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,heavy_duty_vehicles,NOx,368.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,ocean_going_vessels,SOx,161.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,harbor_craft,SOx,0.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,cargo_handling_equipment,SOx,2.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,locomotives,SOx,1.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,heavy_duty_vehicles,SOx,4.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,ocean_going_vessels,CO,308.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,harbor_craft,CO,89.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,cargo_handling_equipment,CO,1172.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,locomotives,CO,157.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,heavy_duty_vehicles,CO,281.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,ocean_going_vessels,HC,135.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,harbor_craft,HC,20.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,cargo_handling_equipment,HC,43.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,locomotives,HC,40.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,heavy_duty_vehicles,HC,36.000000,short_tons,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,ocean_going_vessels,CO2e,316130.000000,metric_tonnes,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,harbor_craft,CO2e,43408.000000,metric_tonnes,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,cargo_handling_equipment,CO2e,142288.000000,metric_tonnes,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,locomotives,CO2e,60127.000000,metric_tonnes,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
POLB,2024,heavy_duty_vehicles,CO2e,401398.000000,metric_tonnes,65,polb_2024_air_emissions_inventory.pdf,c1f4b3baef9cfd669812b343dbc665ffbf3251a7c1b503fd125a5a2c03a714c7
