MMSI,Port,YearMonth,anchor_hours,berth_hours,manoeuvre_hours,transit_hours,unknown_hoteling_hours,total_mode_hours
303584000,LA_Long_Beach,2009-03,0.6166666666666667,68.26666666666667,0.0,0.0,1.4666666666666666,70.35
304187000,LA_Long_Beach,2009-03,0.6166666666666667,23.71666666666667,0.0,0.0,1.35,25.683333333333337
304297000,LA_Long_Beach,2009-03,2.0833333333333335,44.93333333333334,0.0,0.0,8.799999999999999,55.81666666666667
304504000,LA_Long_Beach,2009-03,7.550000000000001,11.8,0.0,0.0,1.4166666666666667,20.76666666666667
304650000,LA_Long_Beach,2009-03,21.150000000000002,12.766666666666667,0.0,0.0,1.1666666666666667,35.083333333333336
304855000,LA_Long_Beach,2009-03,0.19999999999999998,25.700000000000003,0.0,0.0,4.45,30.35
304920000,LA_Long_Beach,2009-03,0.16666666666666666,36.13333333333333,0.0,0.0,4.816666666666666,41.11666666666666
305147000,LA_Long_Beach,2009-03,0.3833333333333333,25.333333333333336,0.0,0.0,1.2666666666666666,26.983333333333334
308462000,LA_Long_Beach,2009-03,11.883333333333335,0.0,0.0,0.0,0.8333333333333334,12.716666666666669
308483000,LA_Long_Beach,2009-03,132.28333333333333,0.0,0.0,0.0,4.633333333333334,136.91666666666666
308856000,LA_Long_Beach,2009-03,124.51666666666668,81.45,0.0,0.0,1.5166666666666666,207.48333333333338
308863000,LA_Long_Beach,2009-03,156.78333333333333,0.0,0.0,0.0,0.95,157.73333333333332
308872000,LA_Long_Beach,2009-03,39.983333333333334,0.0,0.0,0.0,1.05,41.03333333333333
309088000,LA_Long_Beach,2009-03,45.5,62.75,0.0,0.0,0.5666666666666667,108.81666666666666
309178000,LA_Long_Beach,2009-03,313.40000000000003,122.91666666666667,0.0,0.0,8.183333333333334,444.50000000000006
309282000,LA_Long_Beach,2009-03,8.266666666666667,21.700000000000003,0.0,0.0,2.033333333333333,32.0
309457000,LA_Long_Beach,2009-03,105.65,0.0,0.0,0.0,0.8,106.45
309823000,LA_Long_Beach,2009-03,0.7,49.51666666666667,0.0,0.0,1.2833333333333332,51.50000000000001
309927000,LA_Long_Beach,2009-03,141.03333333333333,114.66666666666667,0.0,0.0,0.48333333333333334,256.18333333333334
310133000,LA_Long_Beach,2009-03,0.2,13.183333333333334,0.0,0.0,1.4333333333333333,14.816666666666666
310372000,LA_Long_Beach,2009-03,190.61666666666667,68.98333333333333,0.0,0.0,4.583333333333333,264.18333333333334
310427000,LA_Long_Beach,2009-03,158.46666666666667,0.6333333333333333,0.0,0.0,3.7,162.79999999999998
311079000,LA_Long_Beach,2009-03,1.0833333333333333,43.050000000000004,0.0,0.0,4.3,48.43333333333334
311286000,LA_Long_Beach,2009-03,33.233333333333334,21.650000000000002,0.0,0.0,2.6666666666666665,57.550000000000004
311288000,LA_Long_Beach,2009-03,60.983333333333334,23.483333333333334,0.0,0.0,1.0666666666666667,85.53333333333333
311447000,LA_Long_Beach,2009-03,0.03333333333333333,96.41666666666667,0.0,0.0,49.7,146.15
311648000,LA_Long_Beach,2009-03,150.56666666666666,124.48333333333333,0.0,0.0,2.1,277.15000000000003
311768000,LA_Long_Beach,2009-03,0.6166666666666667,60.650000000000006,0.0,0.0,1.95,63.216666666666676
311819000,LA_Long_Beach,2009-03,36.083333333333336,47.28333333333333,0.0,0.0,0.6166666666666667,83.98333333333333
314148000,LA_Long_Beach,2009-03,4.683333333333334,0.0,0.0,0.0,0.9333333333333333,5.616666666666667
319166000,LA_Long_Beach,2009-03,0.0,41.4,0.0,0.0,2.0666666666666664,43.46666666666667
319235000,LA_Long_Beach,2009-03,0.4666666666666667,79.65,0.0,0.0,2.3166666666666664,82.43333333333334
319730000,LA_Long_Beach,2009-03,64.91666666666667,0.03333333333333333,0.0,0.0,0.1,65.05
319767000,LA_Long_Beach,2009-03,7.7,0.0,0.0,0.0,0.85,8.55
319894000,LA_Long_Beach,2009-03,69.41666666666667,30.51666666666667,0.0,0.0,1.7166666666666666,101.65
338221000,LA_Long_Beach,2009-03,95.15,87.56666666666668,0.0,0.0,2.4166666666666665,185.13333333333335
338420000,LA_Long_Beach,2009-03,0.03333333333333333,37.050000000000004,0.0,0.0,1.5666666666666667,38.650000000000006
338974000,LA_Long_Beach,2009-03,1.1666666666666667,0.0,0.0,0.0,86.21666666666667,87.38333333333334
351166000,LA_Long_Beach,2009-03,0.0,1.7333333333333334,0.0,0.0,1.0166666666666666,2.75
351199000,LA_Long_Beach,2009-03,17.483333333333334,0.06666666666666667,0.0,0.0,1.0,18.55
351381000,LA_Long_Beach,2009-03,0.4666666666666667,19.533333333333335,0.0,0.0,1.2833333333333332,21.28333333333333
351457000,LA_Long_Beach,2009-03,0.48333333333333334,33.25,0.0,0.0,1.25,34.983333333333334
351458000,LA_Long_Beach,2009-03,0.25,11.633333333333335,0.0,0.0,0.8833333333333333,12.766666666666667
351522000,LA_Long_Beach,2009-03,0.1,13.5,0.0,0.0,4.0,17.6
351616000,LA_Long_Beach,2009-03,7.7,66.28333333333333,0.0,0.0,1.0333333333333332,75.01666666666667
351901000,LA_Long_Beach,2009-03,0.5333333333333333,19.033333333333335,0.0,0.0,1.1,20.66666666666667
351923000,LA_Long_Beach,2009-03,0.0,13.0,0.0,0.0,1.7833333333333332,14.783333333333333
351936000,LA_Long_Beach,2009-03,0.0,12.883333333333335,0.0,0.0,2.2666666666666666,15.150000000000002
352217000,LA_Long_Beach,2009-03,9.1,0.0,0.0,0.0,1.0,10.1
