lon,lat,pm25
-118.46640038647566,34.06940355410916,0.00640761460314758
-118.46894584313547,34.07816235784894,0.006210939170729399
-118.47149189226405,34.086921215930225,0.006210939170729399
-118.49953759370614,34.18327218043419,0.004690568700387519
-118.50209076831051,34.192031673992894,0.004690568700387519
-118.51486557211406,34.235829911071676,0.003815685446881624
-118.51742232046077,34.244589710849965,0.003815685446881624
-118.51997966514652,34.2533495609174,0.003259809810360181
-118.52253760637583,34.26210946106038,0.003259809810360181
-118.38377823981882,33.80333712479374,0.02225422464430655
-118.41920836074641,33.925943106889754,0.008635227870423647
-118.42427921478136,33.94345918989355,0.007849142021675441
-118.47002315406719,34.10111410910691,0.006210939170729399
-118.48531376125324,34.15366968496702,0.004846439469350846
-118.49041538076588,34.17118863283311,0.004846439469350846
-118.50062575524058,34.206227152197556,0.004690568700387519
-118.50573451346565,34.22374672028168,0.004648049465924051
-118.52107509170024,34.27630663764386,0.003259809810360181
-118.36714757590927,33.76497958147321,0.01833157645616835
-118.36967127231718,33.77373662141621,0.01833157645616835
-118.37219555391563,33.78249372314719,0.01833157645616835
-118.37472042090431,33.79125088645455,0.01833157645616835
-118.38229853620963,33.81752274371712,0.02225422464430655
-118.38482574675761,33.8262801512122,0.02225422464430655
-118.3873535436955,33.835037619224686,0.017382673419809987
-118.38988192722347,33.8437951475426,0.017382673419809987
-118.3924108975418,33.85255273595406,0.017382673419809987
-118.3949404548509,33.861310384247055,0.017382673419809987
-118.39747059935124,33.87006809220962,0.012001842834064072
-118.40000133124335,33.87882585962967,0.012001842834064072
-118.4025326507279,33.887583686295166,0.010646350798562333
-118.4050645580056,33.89634157199392,0.010646350798562333
-118.40759705327734,33.9050995165138,0.008635227870423647
-118.41013013674397,33.91385751964265,0.008635227870423647
-118.42280438403931,33.95764840699155,0.007849142021675441
-118.42534100089972,33.96640675731591,0.007849142021675441
-118.42787820736399,33.97516516476282,0.006973825115445226
-118.43041600363375,33.983923629119815,0.006973825115445226
-118.43295438991072,33.99268215017433,0.006770371709824868
-118.43549336639673,34.001440727713856,0.006770371709824868
-118.43803293329364,34.010199361525785,0.006557405400719987
-118.4405730908035,34.018958051397455,0.006557405400719987
-118.44311383912837,34.027716797116234,0.006557405400719987
-118.44565517847045,34.0364755984694,0.006557405400719987
-118.44819710903197,34.04523445524422,0.00640761460314758
-118.45073963101531,34.053993367227896,0.00640761460314758
-118.45328274462292,34.06275233420766,0.00640761460314758
-118.45582645005733,34.07151135597062,0.00640761460314758
-118.45837074752119,34.08027043230391,0.006210939170729399
-118.4609156372172,34.08902956299458,0.006210939170729399
-118.48894856926425,34.18538352724838,0.004690568700387519
-118.49150058159132,34.1941432936067,0.004690568700387519
-118.50426957044472,34.23794289492088,0.003815685446881624
-118.50682515508825,34.246702967593706,0.003815685446881624
-118.50938133583286,34.25546309057152,0.003259809810360181
-118.51193811288316,34.264223263640694,0.003259809810360181
-118.34549456178645,33.70910821643049,0.034049360011065115
-118.35557535620528,33.74413567093969,0.02496397478324263
-118.46708401492974,34.12950072503194,0.005238435442569992
-118.37175752764284,33.81962163836739,0.02225422464430655
-118.37428358562869,33.82837931786714,0.02225422464430655
-118.3768102297696,33.8371370579002,0.017382673419809987
-118.37933746026569,33.845894858254695,0.017382673419809987
-118.3818652773172,33.854652718718675,0.017382673419809987
-118.38439368112446,33.86341063908013,0.017382673419809987
-118.38692267188786,33.87216861912706,0.014588983764348237
-118.38945224980787,33.88092665864743,0.014588983764348237
-118.3919824150851,33.88968475742915,0.012498476737525289
-118.39451316792024,33.89844291526008,0.012498476737525289
-118.41731641669662,33.97726895793479,0.007429761747618592
-118.41985305616734,33.98602769458303,0.007429761747618592
-118.42239028540926,33.99478648794474,0.0070187291672408995
-118.42492810462414,34.00354533780732,0.0070187291672408995
-118.42746651401383,34.01230424395821,0.006557405400719987
-118.43000551378024,34.02106320618475,0.006557405400719987
-118.43254510412541,34.02982222427425,0.006557405400719987
-118.43508528525145,34.03858129801404,0.006557405400719987
-118.43762605736053,34.04734042719133,0.00640761460314758
-118.44016742065499,34.056099611593375,0.00640761460314758
-118.44270937533717,34.06485885100737,0.00640761460314758
-118.44525192160957,34.073618145220436,0.00640761460314758
-118.44779505967476,34.08237749401968,0.006210939170729399
-118.45033878973537,34.091136897192214,0.006210939170729399
-118.46816149307372,34.15245422395786,0.004846439469350846
-118.47070996640423,34.16121405444682,0.004846439469350846
-118.47325903355814,34.1699739373911,0.004846439469350846
-118.47580869473902,34.17873387257738,0.004846439469350846
-118.47835895015051,34.18749385979237,0.004690568700387519
-118.48090979999638,34.19625389882265,0.004690568700387519
-118.48346124448047,34.2050139894549,0.004690568700387519
