Port,YearMonth,gap_threshold_h,MeanDwellDays_segmented,MedianDwellDays_segmented,UniqueCalls,UniqueVessels,correlation_with_primary_series
Savannah,2025-05,48,2.3337030041717544,1.4455208333333331,182,173,0.5091279706271876
Savannah,2025-06,48,1.8678700947971782,1.4012152777777778,168,164,0.5091279706271876
Savannah,2025-07,48,1.7949623995688813,1.3822337962962963,189,185,0.5091279706271876
Savannah,2025-08,48,1.5979960140621905,1.4444097222222223,187,178,0.5091279706271876
Savannah,2025-09,48,2.046774193548387,1.28671875,186,178,0.5091279706271876
Savannah,2025-10,48,1.7401256256256257,1.3122569444444445,185,176,0.5091279706271876
Savannah,2025-11,48,1.6700235908722931,1.2815625,183,175,0.5091279706271876
Savannah,2025-12,48,1.5885946306360708,1.2936747685185184,184,177,0.5091279706271876
Seattle,2008-12,12,5.303819444444445,5.303819444444445,2,2,-0.15017948297155828
Seattle,2009-01,12,1.0393700396825396,0.025694444444444443,280,150,-0.15017948297155828
Seattle,2009-02,12,0.7552947845804988,0.025694444444444443,245,136,-0.15017948297155828
Seattle,2009-03,12,1.0032649253731343,0.025694444444444443,268,153,-0.15017948297155828
Seattle,2009-04,12,0.696017998335414,0.025694444444444443,267,148,-0.15017948297155828
Seattle,2009-05,12,0.5236244146445296,0.02638888888888889,261,140,-0.15017948297155828
Seattle,2009-06,12,0.38135850694444445,0.02638888888888889,32,21,-0.15017948297155828
Seattle,2009-07,12,0.7306233723958333,0.02638888888888889,256,142,-0.15017948297155828
Seattle,2009-08,12,1.209980413105413,0.028124999999999997,234,139,-0.15017948297155828
Seattle,2009-09,12,0.7950126262626263,0.02638888888888889,231,137,-0.15017948297155828
Seattle,2009-10,12,0.9956429643929644,0.02638888888888889,259,152,-0.15017948297155828
Seattle,2009-11,12,0.8752001455604075,0.027777777777777776,229,134,-0.15017948297155828
Seattle,2009-12,12,0.7291605211406097,0.027777777777777776,226,131,-0.15017948297155828
Seattle,2010-01,12,1.8958652952115296,0.029166666666666667,239,137,-0.15017948297155828
Seattle,2010-02,12,0.9973227339181286,0.03611111111111111,228,138,-0.15017948297155828
Seattle,2010-03,12,1.0444068287037036,0.02847222222222222,240,143,-0.15017948297155828
Seattle,2010-04,12,0.7410496901283754,0.02847222222222222,251,142,-0.15017948297155828
Seattle,2010-05,12,0.8347082213261648,0.029861111111111113,248,144,-0.15017948297155828
Seattle,2010-06,12,0.8348068394024276,0.029861111111111113,238,140,-0.15017948297155828
Seattle,2010-07,12,0.8152213188798555,0.029166666666666667,246,148,-0.15017948297155828
Seattle,2010-08,12,1.0278220451527225,0.027083333333333334,251,148,-0.15017948297155828
Seattle,2010-09,12,0.7123007246376811,0.027083333333333334,230,129,-0.15017948297155828
Seattle,2010-10,12,0.8094523166891588,0.027083333333333334,247,145,-0.15017948297155828
Seattle,2010-11,12,0.952610153256705,0.02847222222222222,232,145,-0.15017948297155828
Seattle,2010-12,12,1.1007362397119342,0.029513888888888888,216,132,-0.15017948297155828
Seattle,2011-01,12,1.0709768135904498,0.029166666666666667,242,143,-0.15017948297155828
Seattle,2011-02,12,1.2569976359338062,0.027777777777777776,235,143,-0.15017948297155828
Seattle,2011-03,12,0.8400104717813051,0.02847222222222222,252,154,-0.15017948297155828
Seattle,2011-04,12,0.8097540509259259,0.029513888888888888,240,146,-0.15017948297155828
Seattle,2011-05,12,0.9915728228228228,0.03125,259,157,-0.15017948297155828
Seattle,2011-06,12,0.6910090702947845,0.030555555555555555,245,147,-0.15017948297155828
Seattle,2011-07,12,0.9034832890659583,0.027777777777777776,251,151,-0.15017948297155828
Seattle,2011-08,12,0.8615758754863814,0.02847222222222222,257,148,-0.15017948297155828
Seattle,2011-09,12,0.6109932466870541,0.029166666666666667,218,126,-0.15017948297155828
Seattle,2011-10,12,0.9399668758716876,0.03194444444444444,239,146,-0.15017948297155828
Seattle,2011-11,12,0.975155297702766,0.029861111111111113,237,149,-0.15017948297155828
Seattle,2011-12,12,0.7206255468066491,0.03090277777777778,254,151,-0.15017948297155828
Seattle,2012-01,12,1.7935020792363159,0.03338541666666667,226,146,-0.15017948297155828
Seattle,2012-02,12,1.1157657525109856,0.029363425925925925,236,142,-0.15017948297155828
Seattle,2012-03,12,0.9026656567281568,0.028217592592592593,259,154,-0.15017948297155828
Seattle,2012-04,12,0.9223795438957476,0.02900462962962963,243,146,-0.15017948297155828
Seattle,2012-05,12,0.8088752397816144,0.029560185185185186,251,152,-0.15017948297155828
Seattle,2012-06,12,0.9342563904716682,0.030052083333333333,234,138,-0.15017948297155828
Seattle,2012-07,12,1.2328004972565156,0.025555555555555557,243,140,-0.15017948297155828
Seattle,2012-08,12,0.49545737547892726,0.026226851851851852,261,143,-0.15017948297155828
Seattle,2012-09,12,1.1987068878376193,0.02585648148148148,229,126,-0.15017948297155828
Seattle,2012-10,12,0.7255674751243781,0.02625,268,151,-0.15017948297155828
Seattle,2012-11,12,0.7550004304407714,0.025515046296296296,242,136,-0.15017948297155828
Seattle,2012-12,12,0.4915179326110342,0.025104166666666667,241,134,-0.15017948297155828
Seattle,2013-01,12,1.197465492909266,0.027881944444444445,269,155,-0.15017948297155828
Seattle,2013-02,12,0.44774419398907106,0.026319444444444444,244,141,-0.15017948297155828
Seattle,2013-03,12,0.4450454528415055,0.02630787037037037,247,136,-0.15017948297155828
Seattle,2013-04,12,0.5303272685185185,0.02474537037037037,250,138,-0.15017948297155828
Seattle,2013-05,12,0.6841521405008247,0.02619212962962963,247,141,-0.15017948297155828
Seattle,2013-06,12,0.5350771931889516,0.02689236111111111,236,134,-0.15017948297155828
Seattle,2013-07,12,0.460348198937334,0.02666666666666667,237,129,-0.15017948297155828
Seattle,2013-08,12,0.5642131459522763,0.025416666666666667,253,140,-0.15017948297155828
Seattle,2013-09,12,0.7874918705908289,0.025729166666666664,252,144,-0.15017948297155828
Seattle,2013-10,12,0.8705941358024691,0.02644675925925926,255,148,-0.15017948297155828
Seattle,2013-11,12,0.807730179979176,0.025983796296296297,249,142,-0.15017948297155828
Seattle,2013-12,12,0.6891118827160494,0.025931712962962962,240,136,-0.15017948297155828
Seattle,2013-12,12,10.377008101851851,10.881637731481481,4,4,-0.15017948297155828
Seattle,2014-01,12,0.7976783742877492,0.025972222222222223,260,149,-0.15017948297155828
Seattle,2014-02,12,0.7978432979653474,0.025347222222222222,233,136,-0.15017948297155828
Seattle,2014-03,12,1.1382861363308836,0.025451388888888888,257,153,-0.15017948297155828
Seattle,2014-04,12,0.6799924949363426,0.02685763888888889,256,147,-0.15017948297155828
Seattle,2014-05,12,0.826950367115162,0.025069444444444443,256,143,-0.15017948297155828
Seattle,2014-06,12,0.46185979389431275,0.02451388888888889,239,130,-0.15017948297155828
Seattle,2014-07,12,0.42733618233618237,0.025798611111111112,247,135,-0.15017948297155828
Seattle,2014-08,12,0.6526029154154154,0.025694444444444443,259,132,-0.15017948297155828
Seattle,2014-09,12,0.665122257674341,0.02513310185185185,222,118,-0.15017948297155828
Seattle,2014-10,12,0.46070287623596445,0.02298611111111111,221,119,-0.15017948297155828
Seattle,2014-12,12,1.4025309491760483,0.027349537037037037,227,137,-0.15017948297155828
Seattle,2015-01,12,2.6165521029504077,0.029027777777777777,177,108,-0.15017948297155828
Seattle,2015-02,12,1.5949535533910533,0.027366898148148147,154,94,-0.15017948297155828
Seattle,2015-03,12,1.066368137392443,0.025399305555555557,198,114,-0.15017948297155828
Seattle,2015-04,12,0.9026696499306794,0.02638888888888889,187,105,-0.15017948297155828
Seattle,2015-05,12,0.6067344660650498,0.02388888888888889,197,109,-0.15017948297155828
Seattle,2015-06,12,1.0573720629231382,0.018738425925925926,186,104,-0.15017948297155828
Seattle,2015-07,12,0.4751408987580395,0.02392361111111111,167,92,-0.15017948297155828
Seattle,2015-08,12,0.6200207146248813,0.023668981481481482,195,104,-0.15017948297155828
Seattle,2015-09,12,1.2854527417027417,0.02587962962962963,154,84,-0.15017948297155828
Seattle,2015-10,12,0.6193647875816993,0.02267939814814815,170,95,-0.15017948297155828
Seattle,2015-11,12,1.687686737016346,0.02738425925925926,179,101,-0.15017948297155828
Seattle,2015-12,12,0.4893893298059965,0.025364583333333333,168,97,-0.15017948297155828
Seattle,2016-01,12,1.2657861306336458,0.026805555555555555,166,99,-0.15017948297155828
Seattle,2016-02,12,1.1398684764309766,0.02658564814814815,88,58,-0.15017948297155828
Seattle,2016-03,12,1.0471607035024155,0.026140046296296293,92,57,-0.15017948297155828
Seattle,2016-04,12,0.4570902332621083,0.02689236111111111,104,65,-0.15017948297155828
Seattle,2016-05,12,1.1509020888447974,0.020734953703703707,168,89,-0.15017948297155828
Seattle,2016-06,12,1.1610056750298685,0.01920138888888889,155,87,-0.15017948297155828
Seattle,2016-07,12,0.7078310636123136,0.018414351851851852,154,83,-0.15017948297155828
Seattle,2016-08,12,0.7063314498504716,0.023564814814814816,161,94,-0.15017948297155828
Seattle,2016-09,12,1.1221108024691357,0.02646412037037037,150,86,-0.15017948297155828
Seattle,2016-10,12,0.6389136802697759,0.024276620370370372,162,90,-0.15017948297155828
Seattle,2016-11,12,0.6936265914351851,0.024971064814814814,160,91,-0.15017948297155828
Seattle,2016-12,12,0.8509008615403483,0.026400462962962962,151,88,-0.15017948297155828
Seattle,2017-01,12,1.6196610116828238,0.0275,149,90,-0.15017948297155828
Seattle,2017-02,12,1.013357630053718,0.025613425925925925,131,76,-0.15017948297155828
Seattle,2017-03,12,1.0096548755787036,0.02369212962962963,160,90,-0.15017948297155828
Seattle,2017-04,12,1.1362442552041092,0.02607638888888889,137,77,-0.15017948297155828
Seattle,2017-05,12,1.4854896935626103,0.024479166666666666,126,75,-0.15017948297155828
Seattle,2017-06,12,1.1606925486909323,0.02354166666666667,116,65,-0.15017948297155828
Seattle,2017-07,12,0.428383487654321,0.023032407407407408,117,67,-0.15017948297155828
Seattle,2017-08,12,1.2230693778310684,0.02199074074074074,139,80,-0.15017948297155828
Seattle,2017-09,12,0.6489248755057578,0.025,119,69,-0.15017948297155828
Seattle,2017-10,12,1.3505024454898447,0.02302083333333333,124,71,-0.15017948297155828
Seattle,2017-11,12,0.777852475071225,0.02589699074074074,130,79,-0.15017948297155828
Seattle,2017-12,12,0.6530511554943373,0.021666666666666667,121,68,-0.15017948297155828
Seattle,2018-01,12,1.259966220462544,0.024652777777777777,221,128,-0.15017948297155828
Seattle,2018-02,12,0.978515625,0.025671296296296296,192,116,-0.15017948297155828
Seattle,2018-03,12,0.5697654809787163,0.022835648148148147,221,124,-0.15017948297155828
Seattle,2018-04,12,1.5260831404320987,0.025520833333333333,204,118,-0.15017948297155828
Seattle,2018-05,12,0.759286779835391,0.016666666666666666,225,126,-0.15017948297155828
Seattle,2018-06,12,0.7389744385342789,0.023333333333333334,235,133,-0.15017948297155828
Seattle,2018-07,12,0.931698688271605,0.02309027777777778,210,124,-0.15017948297155828
Seattle,2018-08,12,1.7561141450916935,0.024797453703703703,206,119,-0.15017948297155828
Seattle,2018-09,12,0.8069170824343761,0.02240162037037037,206,119,-0.15017948297155828
Seattle,2018-10,12,0.5277894118211476,0.02423611111111111,193,108,-0.15017948297155828
Seattle,2018-11,12,1.0390463811324413,0.024583333333333332,191,111,-0.15017948297155828
Seattle,2018-12,12,0.8140596959717449,0.024184027777777777,194,112,-0.15017948297155828
Seattle,2019-01,12,2.143632772680938,0.025069444444444443,218,126,-0.15017948297155828
Seattle,2019-02,12,0.9054633227787373,0.025486111111111112,193,113,-0.15017948297155828
Seattle,2019-03,12,0.5679478782692645,0.025138888888888888,211,119,-0.15017948297155828
Seattle,2019-04,12,0.8773372787812442,0.02236111111111111,203,114,-0.15017948297155828
Seattle,2019-05,12,0.6378828596037899,0.022627314814814815,215,128,-0.15017948297155828
Seattle,2019-06,12,1.2404753289473684,0.020451388888888887,190,109,-0.15017948297155828
Seattle,2019-07,12,0.7609784711354548,0.02290509259259259,213,123,-0.15017948297155828
Seattle,2019-08,12,0.9392727343889784,0.024039351851851853,207,117,-0.15017948297155828
Seattle,2019-09,12,1.4118195662768032,0.02409722222222222,190,112,-0.15017948297155828
Seattle,2019-10,12,0.7369629746539469,0.022586805555555554,198,113,-0.15017948297155828
Seattle,2019-11,12,0.8910132629440666,0.025243055555555553,196,115,-0.15017948297155828
Seattle,2019-12,12,0.7041133520488573,0.02367476851851852,188,109,-0.15017948297155828
Seattle,2020-01,12,3.389403442671395,0.025972222222222223,188,113,-0.15017948297155828
Seattle,2020-02,12,0.6708848024001656,0.023275462962962963,179,98,-0.15017948297155828
Seattle,2020-03,12,1.0407999975887348,0.023859953703703703,192,107,-0.15017948297155828
Seattle,2020-04,12,0.5788186820802839,0.024363425925925927,167,97,-0.15017948297155828
Seattle,2020-05,12,0.5098302925706771,0.025069444444444443,169,95,-0.15017948297155828
Seattle,2020-06,12,0.7699094715734843,0.026319444444444444,157,91,-0.15017948297155828
Seattle,2020-09,12,2.228924030896181,0.025208333333333333,193,114,-0.15017948297155828
Seattle,2020-10,12,1.0166363782937167,0.02638888888888889,201,117,-0.15017948297155828
Seattle,2020-11,12,0.6794607884399552,0.02480324074074074,165,102,-0.15017948297155828
Seattle,2020-12,12,0.6512423766915953,0.02177662037037037,208,114,-0.15017948297155828
Seattle,2021-01,12,2.473186708089669,0.025341435185185186,190,108,-0.15017948297155828
Seattle,2021-02,12,1.5432953341142346,0.02298611111111111,166,91,-0.15017948297155828
Seattle,2021-03,12,0.7197482103052125,0.024930555555555556,216,125,-0.15017948297155828
Seattle,2021-04,12,1.4091674632628581,0.025208333333333333,247,136,-0.15017948297155828
Seattle,2021-05,12,0.8112223435982799,0.026469907407407407,267,129,-0.15017948297155828
Seattle,2021-06,12,1.0225639814814815,0.027042824074074073,250,129,-0.15017948297155828
Seattle,2021-07,12,1.086466375612745,0.028859953703703707,272,134,-0.15017948297155828
Seattle,2021-08,12,0.862257493215198,0.027355324074074074,232,103,-0.15017948297155828
Seattle,2021-09,12,1.0755409048288795,0.02722222222222222,237,112,-0.15017948297155828
Seattle,2021-10,12,0.8283896833804144,0.026313657407407407,236,126,-0.15017948297155828
Seattle,2021-11,12,1.7415269740226338,0.025341435185185186,216,120,-0.15017948297155828
Seattle,2021-12,12,1.1886749784110535,0.025752314814814815,193,104,-0.15017948297155828
Seattle,2022-01,12,2.725314169337607,0.025555555555555554,208,116,-0.15017948297155828
Seattle,2022-02,12,0.8073518752338197,0.02499421296296296,198,107,-0.15017948297155828
Seattle,2022-03,12,0.7807967328622483,0.02544560185185185,228,117,-0.15017948297155828
Seattle,2022-04,12,1.1218156472359058,0.026331018518518517,203,114,-0.15017948297155828
Seattle,2022-05,12,1.1198530047557285,0.031967592592592596,257,137,-0.15017948297155828
Seattle,2022-06,12,0.9404599146471574,0.05138888888888889,243,118,-0.15017948297155828
Seattle,2022-07,12,1.4018462661030595,0.027019675925925926,230,112,-0.15017948297155828
Seattle,2022-08,12,1.348760698723934,0.02867476851851852,238,119,-0.15017948297155828
Seattle,2022-09,12,0.7016113315696649,0.02829861111111111,210,97,-0.15017948297155828
Seattle,2022-10,12,0.7612146604938271,0.02666666666666667,225,124,-0.15017948297155828
Seattle,2022-11,12,1.255520618998628,0.025561342592592594,216,120,-0.15017948297155828
Seattle,2022-12,12,0.9000358459187343,0.027146990740740742,206,118,-0.15017948297155828
Seattle,2023-01,12,1.868807819828562,0.029097222222222222,229,128,-0.15017948297155828
Seattle,2023-02,12,0.5236029075091575,0.019160879629629632,182,96,-0.15017948297155828
Seattle,2024-01,12,2.0340922132741985,0.027216435185185184,238,132,-0.15017948297155828
Seattle,2024-02,12,1.018453316155522,0.026805555555555555,221,123,-0.15017948297155828
Seattle,2024-03,12,0.8399450937217705,0.025902777777777778,246,128,-0.15017948297155828
Seattle,2024-04,12,1.158225481647567,0.026539351851851852,223,126,-0.15017948297155828
Seattle,2024-05,12,1.6442955362078497,0.026255787037037036,268,127,-0.15017948297155828
Seattle,2024-06,12,1.6325427960722818,0.02670138888888889,248,118,-0.15017948297155828
Seattle,2024-07,12,1.0309000804300064,0.027685185185185188,236,113,-0.15017948297155828
Seattle,2024-08,12,0.9445846246556474,0.028182870370370372,242,114,-0.15017948297155828
Seattle,2024-09,12,0.7437131166436146,0.027974537037037037,241,116,-0.15017948297155828
Seattle,2024-10,12,1.0578084997439836,0.0275,217,114,-0.15017948297155828
Seattle,2024-11,12,1.6212064043209875,0.025804398148148146,240,130,-0.15017948297155828
Seattle,2024-12,12,0.7359025485881922,0.026429398148148146,202,106,-0.15017948297155828
Seattle,2025-01,12,4.298939661096644,0.0281712962962963,256,142,-0.15017948297155828
Seattle,2025-02,12,1.1859764476778365,0.025972222222222223,189,108,-0.15017948297155828
Seattle,2025-03,12,1.3433588059817139,0.025763888888888888,239,133,-0.15017948297155828
Seattle,2025-04,12,1.249824074074074,0.02736111111111111,215,120,-0.15017948297155828
Seattle,2025-05,12,1.249156600140056,0.028020833333333335,238,113,-0.15017948297155828
Seattle,2025-06,12,0.7056245884773663,0.02679398148148148,225,105,-0.15017948297155828
Seattle,2025-07,12,1.3165329763025737,0.026805555555555555,236,119,-0.15017948297155828
Seattle,2025-08,12,1.8638649691358027,0.029265046296296296,240,111,-0.15017948297155828
Seattle,2025-09,12,0.7376083519345238,0.027395833333333335,224,104,-0.15017948297155828
Seattle,2025-10,12,1.7536930723143958,0.026944444444444444,221,112,-0.15017948297155828
Seattle,2025-11,12,1.229096512491265,0.026736111111111113,212,114,-0.15017948297155828
Seattle,2025-12,12,0.7407906539351852,0.026226851851851852,208,114,-0.15017948297155828
Seattle,2008-12,24,5.843055555555555,5.843055555555555,2,2,-0.0909401149738629
Seattle,2009-01,24,1.2258994969378827,0.03611111111111111,254,149,-0.0909401149738629
Seattle,2009-02,24,1.0753159557661929,0.03888888888888889,211,134,-0.0909401149738629
Seattle,2009-03,24,1.213840579710145,0.035416666666666666,230,151,-0.0909401149738629
Seattle,2009-04,24,0.8591869212962963,0.034027777777777775,240,148,-0.0909401149738629
Seattle,2009-05,24,0.6336284722222222,0.03611111111111111,240,140,-0.0909401149738629
Seattle,2009-06,24,0.620940170940171,0.03680555555555556,26,20,-0.0909401149738629
Seattle,2009-07,24,0.9223482055063914,0.4701388888888889,226,142,-0.0909401149738629
Seattle,2009-08,24,1.403720005216484,0.4652777777777778,213,139,-0.0909401149738629
Seattle,2009-09,24,0.9338934748427674,0.03923611111111111,212,137,-0.0909401149738629
Seattle,2009-10,24,1.1830084644730567,0.12083333333333333,233,152,-0.0909401149738629
Seattle,2009-11,24,1.0991139846743294,0.5166666666666667,203,134,-0.0909401149738629
Seattle,2009-12,24,0.8607672930283223,0.044097222222222225,204,130,-0.0909401149738629
Seattle,2010-01,24,2.2659056316590562,0.49930555555555556,219,137,-0.0909401149738629
Seattle,2010-02,24,1.058518743257821,0.5215277777777778,206,137,-0.0909401149738629
Seattle,2010-03,24,1.2802428909952606,0.5298611111111111,211,141,-0.0909401149738629
Seattle,2010-04,24,0.9042865044247788,0.4934027777777778,226,142,-0.0909401149738629
Seattle,2010-05,24,0.9795308641975309,0.45625,225,142,-0.0909401149738629
Seattle,2010-06,24,1.053468899521531,0.6083333333333333,209,140,-0.0909401149738629
Seattle,2010-07,24,0.9765015015015015,0.47986111111111107,222,147,-0.0909401149738629
Seattle,2010-08,24,1.2581636500754148,0.18194444444444444,221,147,-0.0909401149738629
Seattle,2010-09,24,0.8985221674876848,0.5236111111111111,203,129,-0.0909401149738629
Seattle,2010-10,24,0.9709108382936508,0.4930555555555556,224,145,-0.0909401149738629
Seattle,2010-11,24,1.1007433489827856,0.05,213,144,-0.0909401149738629
Seattle,2010-12,24,1.2778059785673999,0.24583333333333332,197,132,-0.0909401149738629
Seattle,2011-01,24,1.3102706386292835,0.5715277777777777,214,143,-0.0909401149738629
Seattle,2011-02,24,1.4915608465608465,0.35659722222222223,210,143,-0.0909401149738629
Seattle,2011-03,24,1.0338355654761904,0.525,224,154,-0.0909401149738629
Seattle,2011-04,24,1.020849711740042,0.6465277777777778,212,146,-0.0909401149738629
Seattle,2011-05,24,1.1536811440677968,0.45555555555555555,236,157,-0.0909401149738629
Seattle,2011-06,24,0.8810153034979423,0.5475694444444444,216,147,-0.0909401149738629
Seattle,2011-07,24,1.155479797979798,0.5649305555555555,220,150,-0.0909401149738629
Seattle,2011-08,24,1.0520466226138032,0.47152777777777777,227,147,-0.0909401149738629
Seattle,2011-09,24,0.8157223691945914,0.5534722222222223,189,126,-0.0909401149738629
Seattle,2011-10,24,1.1202131782945737,0.5506944444444445,215,146,-0.0909401149738629
Seattle,2011-11,24,1.1848172169811322,0.6454861111111112,212,149,-0.0909401149738629
Seattle,2011-12,24,0.8810550682261209,0.44861111111111107,228,151,-0.0909401149738629
Seattle,2012-01,24,2.0541474706413734,0.5410185185185186,205,146,-0.0909401149738629
Seattle,2012-02,24,1.3754555264805868,0.5499421296296296,207,142,-0.0909401149738629
Seattle,2012-03,24,1.2039293450560653,0.6590509259259258,218,154,-0.0909401149738629
Seattle,2012-04,24,1.2005991680085883,0.6356018518518518,207,145,-0.0909401149738629
Seattle,2012-05,24,1.000917717001142,0.5247453703703704,227,152,-0.0909401149738629
Seattle,2012-06,24,1.088337154439128,0.5393981481481481,209,136,-0.0909401149738629
Seattle,2012-07,24,1.5622813724180913,0.2916666666666667,208,140,-0.0909401149738629
Seattle,2012-08,24,0.6991864412057798,0.3448148148148148,223,143,-0.0909401149738629
Seattle,2012-09,24,1.4600484735973598,0.046302083333333334,202,126,-0.0909401149738629
Seattle,2012-10,24,0.8971769386574074,0.03737847222222222,240,150,-0.0909401149738629
Seattle,2012-11,24,0.9153126061841658,0.031892361111111114,218,135,-0.0909401149738629
Seattle,2012-12,24,0.6411767696434753,0.030092592592592594,214,133,-0.0909401149738629
Seattle,2013-01,24,1.5036528373867428,0.043680555555555556,233,155,-0.0909401149738629
Seattle,2013-02,24,0.6164216005912015,0.03980324074074074,213,140,-0.0909401149738629
Seattle,2013-03,24,0.6333339310554686,0.05620370370370371,213,136,-0.0909401149738629
Seattle,2013-04,24,0.7425854406883298,0.04782986111111111,212,138,-0.0909401149738629
Seattle,2013-05,24,0.9056170495846313,0.49024305555555553,214,141,-0.0909401149738629
Seattle,2013-06,24,0.6988467860976919,0.03644675925925926,207,133,-0.0909401149738629
Seattle,2013-07,24,0.6887427298529685,0.3771759259259259,199,129,-0.0909401149738629
Seattle,2013-08,24,0.8336483373397436,0.5463599537037036,208,139,-0.0909401149738629
Seattle,2013-09,24,1.0544298957251645,0.13549189814814813,214,144,-0.0909401149738629
Seattle,2013-10,24,1.0821097222222222,0.034722222222222224,225,147,-0.0909401149738629
Seattle,2013-11,24,0.9998092908249158,0.03322337962962963,220,141,-0.0909401149738629
Seattle,2013-12,24,0.8480397825150733,0.03189814814814815,215,136,-0.0909401149738629
Seattle,2013-12,24,10.377008101851851,10.881637731481481,4,4,-0.0909401149738629
Seattle,2014-01,24,0.9968078200483091,0.03379050925925926,230,149,-0.0909401149738629
Seattle,2014-02,24,0.9991319444444444,0.034618055555555555,206,136,-0.0909401149738629
Seattle,2014-03,24,1.4049058056382275,0.040630787037037035,224,153,-0.0909401149738629
Seattle,2014-04,24,0.91509766615931,0.0450462962962963,219,147,-0.0909401149738629
Seattle,2014-05,24,1.0541490970136804,0.035896990740740736,222,143,-0.0909401149738629
Seattle,2014-06,24,0.6194720017636685,0.03244791666666667,210,130,-0.0909401149738629
Seattle,2014-07,24,0.665639566395664,0.07993055555555556,205,135,-0.0909401149738629
Seattle,2014-08,24,0.8991934448653198,0.03684606481481482,220,132,-0.0909401149738629
Seattle,2014-09,24,0.9117517701525055,0.03846064814814815,187,117,-0.0909401149738629
Seattle,2014-10,24,0.6594911101260835,0.030815972222222224,188,119,-0.0909401149738629
Seattle,2014-12,24,1.5946078725961539,0.03316550925925926,208,137,-0.0909401149738629
Seattle,2015-01,24,3.035688692480359,0.03480324074074074,165,108,-0.0909401149738629
Seattle,2015-02,24,1.7418883145363409,0.03785879629629629,133,92,-0.0909401149738629
Seattle,2015-03,24,1.2832326520412458,0.032609953703703703,176,114,-0.0909401149738629
Seattle,2015-04,24,2.4384546857463527,0.029814814814814815,165,105,-0.0909401149738629
Seattle,2015-05,24,0.7241242949127288,0.0294849537037037,174,108,-0.0909401149738629
Seattle,2015-06,24,0.6182178043134597,0.02822337962962963,164,103,-0.0909401149738629
Seattle,2015-07,24,0.6223545861297539,0.029155092592592594,149,92,-0.0909401149738629
Seattle,2015-08,24,1.3719692170240416,0.028819444444444446,171,103,-0.0909401149738629
Seattle,2015-09,24,1.1982705662393163,0.02853587962962963,130,81,-0.0909401149738629
Seattle,2015-10,24,0.5940207851080247,0.028993055555555557,144,94,-0.0909401149738629
Seattle,2015-11,24,1.5816226382632632,0.029305555555555557,148,98,-0.0909401149738629
Seattle,2015-12,24,0.6108277777777777,0.026863425925925926,150,93,-0.0909401149738629
Seattle,2016-01,24,1.8367624785381407,0.027916666666666666,151,99,-0.0909401149738629
Seattle,2016-02,24,0.7165723988791423,0.02990162037037037,76,53,-0.0909401149738629
Seattle,2016-03,24,1.3273653455284553,0.031203703703703702,82,57,-0.0909401149738629
Seattle,2016-04,24,0.5373632268020708,0.030497685185185187,93,64,-0.0909401149738629
Seattle,2016-05,24,2.0436919753086418,0.028136574074074074,150,89,-0.0909401149738629
Seattle,2016-06,24,0.842652077950043,0.037592592592592594,129,85,-0.0909401149738629
Seattle,2016-07,24,0.9195834203564467,0.028125,133,83,-0.0909401149738629
Seattle,2016-08,24,0.8468055555555556,0.030515046296296297,146,94,-0.0909401149738629
Seattle,2016-09,24,1.3318732725262576,0.029114583333333333,134,86,-0.0909401149738629
Seattle,2016-10,24,0.8033598572530863,0.029363425925925925,144,90,-0.0909401149738629
Seattle,2016-11,24,0.8301151065449011,0.028171296296296295,146,91,-0.0909401149738629
Seattle,2016-12,24,0.991684816919192,0.028987268518518516,132,86,-0.0909401149738629
Seattle,2017-01,24,2.143755998242768,0.029930555555555554,137,90,-0.0909401149738629
Seattle,2017-02,24,1.222928933206711,0.029363425925925925,117,76,-0.0909401149738629
Seattle,2017-03,24,1.098539517195767,0.03154513888888889,140,89,-0.0909401149738629
Seattle,2017-04,24,1.3901210826210826,0.03306712962962963,117,76,-0.0909401149738629
Seattle,2017-05,24,1.7551709242724869,0.03543402777777778,112,75,-0.0909401149738629
Seattle,2017-06,24,1.3138554526748971,0.029988425925925925,99,64,-0.0909401149738629
Seattle,2017-07,24,0.6221251870557426,0.03076388888888889,99,67,-0.0909401149738629
Seattle,2017-08,24,2.2803489039252924,0.03125,117,79,-0.0909401149738629
Seattle,2017-09,24,0.6688711344839986,0.030694444444444444,103,68,-0.0909401149738629
Seattle,2017-10,24,1.021365004208754,0.026603009259259257,110,70,-0.0909401149738629
Seattle,2017-11,24,0.953977191091954,0.029994212962962962,116,79,-0.0909401149738629
Seattle,2017-12,24,0.8607768959435627,0.03011574074074074,105,68,-0.0909401149738629
Seattle,2018-01,24,1.4454823481116583,0.029988425925925925,203,128,-0.0909401149738629
Seattle,2018-02,24,1.1519012744785015,0.030092592592592594,174,115,-0.0909401149738629
Seattle,2018-03,24,1.5433040870171248,0.032025462962962964,186,124,-0.0909401149738629
Seattle,2018-04,24,1.2098152551328503,0.027366898148148147,184,115,-0.0909401149738629
Seattle,2018-05,24,0.948062593057882,0.027210648148148147,199,126,-0.0909401149738629
Seattle,2018-06,24,0.8843910841592767,0.027083333333333334,213,133,-0.0909401149738629
Seattle,2018-07,24,0.9180990348814424,0.027708333333333335,189,123,-0.0909401149738629
Seattle,2018-08,24,2.0176138220439688,0.027430555555555555,187,119,-0.0909401149738629
Seattle,2018-09,24,0.9930136865007084,0.026863425925925926,183,118,-0.0909401149738629
