Port,YearMonth,UniqueVessels,MeanDwellDays,MedianDwellDays,StdDwellDays,MinDwellDays,MaxDwellDays,TotalObservations,AvgVesselLength,PortName
NY_NJ,2012-08,349,3.604846187519898,1.2944328703703705,6.010707629572155,0.0,30.60542824074074,198445,223.69627507163324,NY_NJ
NY_NJ,2012-09,328,3.8983706667795843,1.1899652777777776,6.292337564570708,0.007418981481481481,29.592083333333335,175716,224.46951219512195,NY_NJ
NY_NJ,2012-11,287,3.2405862853271388,1.2339120370370371,5.4771327933360325,0.005694444444444445,29.421712962962964,159433,227.70034843205576,NY_NJ
NY_NJ,2012-10,293,3.2416693132979395,1.1665625,5.435115413835411,0.007407407407407408,30.21357638888889,144443,230.03754266211604,NY_NJ
NY_NJ,2013-01,325,3.1303844729344728,1.1591898148148148,5.5868099188248195,0.008680555555555556,30.998726851851853,169869,228.3230769230769,NY_NJ
NY_NJ,2012-12,330,3.4969258557800225,1.1923090277777777,6.46567330712429,0.0,30.998159722222223,171811,226.6,NY_NJ
NY_NJ,2013-02,303,3.431890890477937,1.1263773148148148,6.034135043314768,0.01734953703703704,27.996863425925927,160791,229.03960396039605,NY_NJ
NY_NJ,2013-03,333,3.6046599029585145,1.1588310185185184,6.37676552001488,0.016099537037037037,30.998726851851853,165061,228.56156156156158,NY_NJ
NY_NJ,2013-04,343,3.492727668448332,1.1233912037037037,5.789193035693596,0.01025462962962963,29.29976851851852,157511,227.3935860058309,NY_NJ
NY_NJ,2013-05,338,3.4549908914091603,1.1241377314814816,5.803969654552204,0.0014351851851851852,30.25722222222222,153895,231.22781065088756,NY_NJ
NY_NJ,2013-06,325,3.2658495014245013,1.2094444444444445,5.338420552122846,0.0007060185185185185,29.14701388888889,144364,231.8523076923077,NY_NJ
NY_NJ,2013-07,333,3.796198698698699,1.3767939814814816,6.31415138861872,0.016631944444444446,30.31976851851852,158532,232.81981981981983,NY_NJ
NY_NJ,2013-09,296,3.680351758008008,1.1478993055555555,6.094107660890821,0.01204861111111111,29.37677083333333,148741,230.25675675675674,NY_NJ
NY_NJ,2013-08,342,3.2353086081329865,1.1686979166666667,5.787154855058905,0.002210648148148148,30.890208333333334,142520,231.73391812865498,NY_NJ
NY_NJ,2013-11,304,3.335479372258772,1.1000925925925926,6.0399038173476205,0.016261574074074074,29.18111111111111,145484,227.83552631578948,NY_NJ
NY_NJ,2013-10,331,3.267979187646861,1.1142476851851852,6.184018870186274,0.01681712962962963,30.868622685185183,173984,231.22054380664653,NY_NJ
NY_NJ,2013-12,310,3.170357638888889,1.0905324074074074,5.61180683789662,0.01306712962962963,30.386689814814815,134456,229.43225806451613,NY_NJ
NY_NJ,2014-01,305,3.684714442926533,1.2573032407407407,6.139529491445761,0.0006944444444444445,30.998090277777777,141674,230.29508196721312,NY_NJ
NY_NJ,2014-02,306,3.2410976080246914,1.35296875,5.378233326209646,0.009259259259259259,27.911006944444445,143883,227.3921568627451,NY_NJ
NY_NJ,2014-03,344,3.7032912763781223,1.2605266203703702,6.143857642037716,0.012719907407407407,30.359050925925924,162010,228.8139534883721,NY_NJ
NY_NJ,2014-05,360,3.5363908500514407,1.1550925925925926,6.129063304774199,0.01611111111111111,30.354027777777777,157511,225.3388888888889,NY_NJ
NY_NJ,2014-04,322,3.4151226061076603,1.0721122685185187,6.161415135273452,0.013368055555555555,29.293032407407406,128153,228.35093167701862,NY_NJ
NY_NJ,2014-07,332,3.959243257753235,1.1296412037037036,6.993708803523078,0.011909722222222223,30.999212962962964,173838,224.5512048192771,NY_NJ
NY_NJ,2014-06,327,3.7443087764752523,1.127175925925926,6.506060085610887,0.015289351851851853,29.463148148148147,157235,228.29969418960243,NY_NJ
NY_NJ,2014-11,268,2.4478943822553894,0.7830902777777777,4.9952653407997465,0.0,29.255601851851853,9196,225.04850746268656,NY_NJ
NY_NJ,2014-10,319,3.5467211627771973,1.1290046296296297,6.188612265326573,0.0,30.775694444444444,125012,231.65203761755487,NY_NJ
NY_NJ,2014-09,312,3.5149963274572653,1.1467592592592593,5.885625795303852,0.012893518518518518,29.998680555555556,134012,229.98076923076923,NY_NJ
NY_NJ,2014-08,322,4.094292579652635,1.143408564814815,7.0257244661844105,0.016099537037037037,30.986724537037038,151238,224.5776397515528,NY_NJ
NY_NJ,2014-12,328,3.7307345302619694,1.27921875,6.453701519865927,0.016550925925925927,30.589525462962964,153721,224.60365853658536,NY_NJ
Seattle,2009-02,144,4.089057677469135,1.254513888888889,6.343278258965531,0.002777777777777778,27.99861111111111,160852,222.51388888888889,Seattle
Seattle,2009-01,151,4.652557027225901,1.4743055555555555,6.906440146150099,0.00625,30.34861111111111,155375,233.8476821192053,Seattle
Seattle,2009-06,26,1.2936698717948718,1.070138888888889,1.1127835733561542,0.025,3.998611111111111,15477,210.84615384615384,Seattle
Seattle,2009-03,156,3.7558538105413106,1.2145833333333333,6.301766149986925,0.00625,29.168055555555554,179348,225.1346153846154,Seattle
Seattle,2009-04,150,4.193458333333333,1.5375,6.476968468182622,0.0,29.99861111111111,160688,225.76666666666668,Seattle
Seattle,2009-05,144,4.777165316358025,1.5635416666666666,7.150931999882103,0.0,30.11875,118554,224.40277777777777,Seattle
Seattle,2009-08,142,4.338033059467919,1.6586805555555555,6.868242506896225,0.008333333333333333,30.288888888888888,98902,228.42253521126761,Seattle
Seattle,2009-07,142,4.795182902973396,1.6027777777777779,7.172164689349168,0.008333333333333333,30.854166666666668,113070,230.70422535211267,Seattle
Seattle,2009-09,143,3.844798951048951,1.3666666666666667,5.973645595401019,0.002777777777777778,29.99861111111111,134029,231.65034965034965,Seattle
Seattle,2009-10,155,4.747231182795699,1.6236111111111111,6.905859199624784,0.004861111111111111,30.99652777777778,165310,235.32903225806453,Seattle
Seattle,2009-11,141,4.555077817178881,1.675,6.978124940089553,0.008333333333333333,29.99652777777778,127494,232.84397163120568,Seattle
Seattle,2010-01,137,5.155565693430657,1.6847222222222222,7.46475468460383,0.001388888888888889,30.99652777777778,170706,228.27007299270073,Seattle
Seattle,2010-02,146,4.691676179604261,1.4288194444444444,7.101410142240536,0.00625,27.95486111111111,159713,224.1164383561644,Seattle
Seattle,2009-12,138,4.343951288244767,1.4864583333333332,6.507936717018501,0.008333333333333333,30.99861111111111,126409,234.46376811594203,Seattle
Seattle,2010-06,150,3.650796296296296,1.7118055555555556,5.494948092444518,0.0006944444444444445,27.94097222222222,129737,224.02,Seattle
Seattle,2010-03,149,4.209563758389262,1.520138888888889,6.385645985530544,0.0020833333333333333,30.99861111111111,144523,225.59731543624162,Seattle
Seattle,2010-04,149,4.743470357941834,1.7236111111111112,6.79171880349596,0.001388888888888889,29.999305555555555,173999,228.35570469798657,Seattle
Seattle,2010-05,151,4.687808130978661,1.8298611111111112,7.3359557515750735,0.00625,30.999305555555555,189762,228.59602649006624,Seattle
Seattle,2010-08,154,4.046058802308802,1.7645833333333334,5.530765093883715,0.006944444444444444,28.400694444444444,136881,222.13636363636363,Seattle
Seattle,2010-10,150,4.252111111111112,1.5010416666666666,6.513859836399266,0.005555555555555556,30.249305555555555,136094,236.50666666666666,Seattle
Seattle,2010-07,151,3.957666482707874,2.042361111111111,5.927855422211383,0.005555555555555556,29.930555555555557,119993,230.11258278145695,Seattle
Seattle,2010-09,134,4.228954187396352,1.4722222222222223,6.8634196840353745,0.005555555555555556,29.999305555555555,148685,227.29850746268656,Seattle
Seattle,2011-02,153,3.835639070442992,1.4041666666666666,5.681114093894484,0.002777777777777778,27.204166666666666,145736,234.9281045751634,Seattle
Seattle,2011-01,143,4.3858148795648795,1.5069444444444444,6.503131378418487,0.001388888888888889,29.405555555555555,123468,241.23076923076923,Seattle
Seattle,2010-11,155,3.5591980286738347,1.5673611111111112,5.067195464156756,0.001388888888888889,28.17013888888889,129956,233.21290322580646,Seattle
Seattle,2010-12,140,4.184489087301587,1.3927083333333332,6.264624963847209,0.0020833333333333333,29.09722222222222,139901,238.77142857142857,Seattle
Seattle,2011-06,155,3.5344668458781365,1.3131944444444446,5.724242380687012,0.003472222222222222,28.509722222222223,108361,222.81935483870967,Seattle
Seattle,2011-03,162,4.008118998628258,1.3746527777777777,6.0815554616391285,0.004861111111111111,30.999305555555555,162027,230.56172839506172,Seattle
Seattle,2011-04,150,4.850287037037036,1.36875,7.42599628579311,0.00625,29.999305555555555,160229,229.42,Seattle
Seattle,2011-05,161,4.600435645272602,1.3555555555555556,7.105838344060981,0.004861111111111111,30.177083333333332,174626,225.90062111801242,Seattle
Seattle,2011-07,154,3.508567821067821,1.2788194444444443,5.769944760346535,0.002777777777777778,29.443055555555556,105919,231.64285714285714,Seattle
Seattle,2011-08,154,3.985709776334776,1.535763888888889,6.124254697592587,0.0006944444444444445,30.997916666666665,135285,233.9025974025974,Seattle
Seattle,2011-09,132,4.055797558922559,1.5225694444444446,6.752816675670116,0.007638888888888889,29.997222222222224,111212,228.06060606060606,Seattle
Seattle,2011-10,150,4.144916666666666,1.385763888888889,6.784469830943549,0.007638888888888889,30.99861111111111,102478,234.44666666666666,Seattle
Seattle,2011-11,155,3.8284587813620075,1.68125,5.406541931995106,0.005555555555555556,29.99652777777778,154947,231.83870967741936,Seattle
Seattle,2012-02,152,4.359035011574074,1.3915451388888889,6.436646472264157,0.0044675925925925924,28.999212962962964,184783,235.83552631578948,Seattle
Seattle,2012-01,146,3.7379646277270417,1.3017476851851852,5.983266372281571,0.0006944444444444445,27.332835648148148,178934,235.0,Seattle
Seattle,2011-12,159,4.283853074772886,1.4020833333333333,6.494493519635507,0.009027777777777777,30.190277777777776,147761,231.11949685534591,Seattle
Seattle,2012-03,162,4.320228980909922,1.6839641203703704,6.542796018146155,0.0034837962962962965,30.99966435185185,179639,231.77777777777777,Seattle
Seattle,2012-04,153,3.88521869704672,1.603888888888889,6.021914906428145,0.0014699074074074074,29.999224537037037,161108,232.33333333333334,Seattle
Seattle,2012-06,145,4.216322796934866,1.660636574074074,6.0618073237283605,0.0020949074074074073,28.736585648148147,147044,229.72413793103448,Seattle
Seattle,2012-07,146,3.4609167300862507,1.4397453703703702,5.266701774385757,0.001412037037037037,28.95042824074074,95681,241.95890410958904,Seattle
Seattle,2012-05,158,3.879919640764182,1.4956423611111112,5.907507814169174,0.0,30.997569444444444,174468,228.7594936708861,Seattle
Seattle,2012-08,148,3.721597144019019,1.5357986111111113,6.191200060448973,0.010023148148148147,30.998402777777777,100777,232.14864864864865,Seattle
Seattle,2012-09,132,4.0297895622895625,1.7557175925925925,6.502101991508136,0.007824074074074074,29.997685185185187,111753,241.24242424242425,Seattle
Seattle,2012-10,155,4.116189964157706,1.585162037037037,6.803075570416624,0.0,30.999212962962964,168722,232.0258064516129,Seattle
Seattle,2012-11,143,4.455988005050505,1.5485532407407407,7.389979931202277,0.0050578703703703706,29.999756944444446,184354,238.95104895104896,Seattle
Seattle,2012-12,143,4.696296134421135,1.4766782407407408,7.430854569721301,0.004895833333333334,30.99974537037037,225293,234.07692307692307,Seattle
Seattle,2013-01,155,4.13995908004779,1.4416203703703703,6.707932838141858,0.006689814814814815,30.999571759259258,160094,235.41935483870967,Seattle
Seattle,2013-02,149,3.6326117014665673,1.3509837962962963,6.163492567301825,0.005844907407407407,27.999363425925925,148557,235.11409395973155,Seattle
Seattle,2013-03,141,4.015422576832151,1.4085532407407408,6.974010601421585,0.006550925925925926,30.998368055555556,110242,233.67375886524823,Seattle
Seattle,2013-04,141,3.465613754268453,1.2177430555555555,5.575573323419601,0.007094907407407407,28.02891203703704,80986,232.74468085106383,Seattle
Seattle,2013-05,145,3.5268430715197954,1.3336458333333334,5.940778819690154,0.006284722222222222,28.785439814814815,123534,230.69655172413792,Seattle
Seattle,2013-06,135,3.650510888203018,1.3255324074074073,6.07767771096238,0.0070023148148148145,29.010983796296298,93166,237.65185185185186,Seattle
Seattle,2013-07,132,3.4570785984848484,1.324565972222222,5.955472622610207,0.00625,30.3675,71009,242.3181818181818,Seattle
Seattle,2013-08,143,3.505097448847449,1.3945486111111112,5.9268337560532025,0.000787037037037037,30.99800925925926,83780,234.06293706293707,Seattle
Seattle,2013-09,146,3.489158580669711,1.2824479166666667,5.868141303726124,0.003472222222222222,29.778900462962962,127755,237.78082191780823,Seattle
Seattle,2013-10,155,4.046809438470729,1.5163657407407407,6.221124119344703,0.001388888888888889,30.99966435185185,162989,240.58709677419355,Seattle
Seattle,2013-12,141,4.426780273180983,1.5714583333333334,6.857743438365485,0.00568287037037037,30.997245370370372,104517,245.07801418439718,Seattle
Seattle,2013-11,148,3.865863363363364,1.4887615740740743,5.875199012671632,0.006261574074074074,28.68003472222222,96647,244.61486486486487,Seattle
Seattle,2014-02,142,3.9016761215440794,1.3904166666666669,6.095833116054466,0.005567129629629629,27.999340277777776,109122,240.4718309859155,Seattle
Seattle,2014-01,153,4.015626361655774,1.3499074074074073,6.071999776475931,0.007638888888888889,28.236655092592592,110378,245.98039215686273,Seattle
Seattle,2014-03,160,4.187810691550926,1.355491898148148,7.116590625407643,0.0069560185185185185,29.92369212962963,141888,237.2,Seattle
Seattle,2014-04,155,3.819409946236559,1.197326388888889,6.171917079594146,0.00636574074074074,29.999849537037036,134703,242.30322580645162,Seattle
Seattle,2014-06,139,3.59949165667466,1.3844675925925927,5.8217087599469455,0.00625,28.932939814814816,80088,241.66906474820144,Seattle
Seattle,2014-05,146,4.113956272196854,1.4142187499999999,6.904534541525361,0.0069560185185185185,30.059328703703702,141082,244.9794520547945,Seattle
Seattle,2014-07,136,3.415660232843137,1.1789293981481483,5.640339435567869,0.005625,28.5353125,61138,246.5441176470588,Seattle
Seattle,2014-08,135,4.142627486282579,1.4316898148148147,6.62669741917297,0.00625,29.026435185185186,77484,245.6962962962963,Seattle
Seattle,2014-10,126,4.070813675778953,1.6010243055555557,5.691887896610506,0.0,26.77466435185185,115471,244.9047619047619,Seattle
Seattle,2014-09,123,3.8234217856067447,1.4755208333333334,6.127660155810489,0.00625,29.999525462962964,103871,241.6260162601626,Seattle
Seattle,2014-12,137,5.838984522844012,2.5771064814814815,7.508034407821746,0.005613425925925926,30.999606481481482,195995,245.16058394160584,Seattle
Houston,2009-01,512,4.2399305555555555,2.1534722222222222,5.592446327033158,0.013194444444444444,30.99861111111111,134097,171.25390625,Houston
Houston,2009-02,419,4.454252850702731,1.9354166666666666,5.8286470600020435,0.02638888888888889,27.261111111111113,117036,174.91885441527447,Houston
Houston,2009-06,93,0.6926672640382318,0.034722222222222224,1.0415412538350683,0.018055555555555554,3.910416666666667,17055,178.11827956989248,Houston
Houston,2009-05,461,4.439938840684502,1.9645833333333333,6.199317853121873,0.0006944444444444445,30.99652777777778,111912,172.58134490238612,Houston
Houston,2009-07,422,5.352369668246445,2.2444444444444445,7.14848102013218,0.004166666666666667,30.216666666666665,137640,173.66587677725119,Houston
Houston,2009-08,436,4.577025993883792,2.024652777777778,6.0793811770267485,0.015277777777777777,28.92013888888889,108608,175.0183486238532,Houston
Houston,2009-09,419,4.56784506762132,2.0493055555555557,5.943660569075489,0.02361111111111111,28.930555555555557,121744,175.3985680190931,Houston
Houston,2009-10,435,5.089803639846743,2.098611111111111,6.7249738679356605,0.02013888888888889,29.62013888888889,133330,174.89425287356323,Houston
Houston,2009-11,448,4.765733506944445,2.184375,6.2956023705316095,0.022916666666666665,29.021527777777777,131178,177.15401785714286,Houston
Houston,2009-12,430,4.324489664082687,2.1690972222222222,5.55751924346787,0.013194444444444444,28.54375,155932,180.2232558139535,Houston
Houston,2010-02,382,4.3811372891215825,2.1465277777777776,5.576984103479616,0.02361111111111111,27.661805555555556,113181,179.63874345549738,Houston
Houston,2009-04,447,4.520738565746955,1.9361111111111111,6.208568911333278,0.022222222222222223,29.68402777777778,127804,174.8993288590604,Houston
Houston,2009-03,445,4.463125780274657,1.8756944444444446,6.22985207172169,0.002777777777777778,30.672916666666666,116184,176.7932584269663,Houston
Houston,2010-01,436,4.826105377166157,2.4006944444444445,6.109486999126213,0.0,29.68611111111111,138793,178.52981651376146,Houston
Houston,2010-05,458,4.709685832120329,2.1975694444444445,6.021500690020582,0.022916666666666665,30.479166666666668,145574,178.74235807860262,Houston
Houston,2010-04,455,4.615468559218559,2.170138888888889,5.94811881816452,0.004166666666666667,29.582638888888887,140121,177.6791208791209,Houston
Houston,2010-03,452,4.475780481809243,2.114236111111111,5.906948803772186,0.022222222222222223,30.163194444444443,132727,180.42256637168143,Houston
Houston,2010-06,456,4.245691703216374,2.015625,5.427917054647292,0.0,29.997916666666665,150527,177.5548245614035,Houston
Houston,2010-07,474,4.7235715541490855,2.173611111111111,5.990455502818694,0.016666666666666666,30.997916666666665,145132,177.46835443037975,Houston
Houston,2010-09,479,4.4027038390164694,1.9840277777777777,6.19823888379889,0.024305555555555556,28.590972222222224,140840,178.41127348643008,Houston
Houston,2010-10,482,4.603735880590134,2.1031250000000004,5.970069066843764,0.009027777777777777,30.99652777777778,142441,179.49585062240664,Houston
Houston,2010-08,480,4.4143243634259255,2.052083333333333,6.011255446049282,0.019444444444444445,29.606944444444444,147690,179.57708333333332,Houston
Houston,2010-12,477,4.515363673421849,2.091666666666667,6.238855391984305,0.0006944444444444445,30.025,142159,179.75052410901466,Houston
Houston,2010-11,459,4.264692265795207,2.0930555555555554,5.456423861118258,0.007638888888888889,28.856944444444444,140572,182.27015250544662,Houston
Houston,2011-04,482,4.761455451821116,2.330902777777778,6.043460218675366,0.009027777777777777,28.088194444444444,144848,180.50207468879668,Houston
Houston,2011-03,534,4.976676290054098,2.3038194444444446,6.452356037364912,0.020833333333333332,29.94375,155647,180.3689138576779,Houston
Houston,2011-05,502,4.315553065515715,2.2854166666666664,5.352838661375019,0.022916666666666665,28.025694444444444,141371,179.0398406374502,Houston
Houston,2011-06,464,4.423534782088123,1.9993055555555554,5.877814537782721,0.017361111111111112,28.323611111111113,124530,179.02370689655172,Houston
Houston,2011-07,503,4.422292633090347,2.002083333333333,6.0505308596814285,0.007638888888888889,30.620833333333334,132235,178.20079522862824,Houston
Houston,2011-08,474,4.487221636193155,2.1534722222222222,6.078640755917227,0.024305555555555556,28.920833333333334,128219,181.40084388185653,Houston
Houston,2011-02,407,4.306035012285013,2.0027777777777778,5.812169741434895,0.011111111111111112,26.802777777777777,132053,180.27764127764127,Houston
Houston,2011-10,487,4.720893223819301,2.19375,6.187367732854513,0.02361111111111111,30.273611111111112,135773,177.0041067761807,Houston
Houston,2011-01,488,4.751475694444444,2.270138888888889,6.022493324505243,0.025694444444444443,30.5625,152201,181.60860655737704,Houston
Houston,2011-09,471,4.58070447039396,2.213888888888889,6.153939472842534,0.02361111111111111,29.997916666666665,147306,177.91932059447984,Houston
Houston,2012-01,434,4.327123709250726,2.2873726851851854,5.390703074894366,0.009409722222222222,26.69939814814815,112852,183.09907834101384,Houston
Houston,2012-02,454,4.376508734092021,2.5278935185185185,5.142361639002587,0.023877314814814816,28.486875,127736,179.41189427312776,Houston
Houston,2011-12,463,4.934932205423566,2.45,6.2804522694118345,0.001388888888888889,30.897222222222222,139616,181.98920086393088,Houston
Houston,2011-11,446,4.5893964872944695,2.2944444444444443,5.745359832874252,0.00625,29.997916666666665,126346,179.94843049327355,Houston
Houston,2012-04,498,4.499030543470177,2.295497685185185,5.684433082465913,0.009756944444444445,29.690046296296295,125757,180.789156626506,Houston
Houston,2012-03,521,5.451602642709888,2.654074074074074,6.613228526864911,0.02554398148148148,30.198541666666667,145467,178.07485604606526,Houston
Houston,2012-05,518,4.784108863327614,2.385497685185185,6.327996959747996,0.02554398148148148,30.356875,140922,177.93243243243242,Houston
Houston,2012-07,488,4.729813842402853,2.235266203703704,6.249638400861438,0.025659722222222223,29.136493055555555,132374,181.38934426229508,Houston
Houston,2012-06,468,4.717307049303577,2.205601851851852,6.115260842753116,0.022754629629629628,29.998981481481483,132133,177.6303418803419,Houston
Houston,2012-08,498,4.638053184962071,2.231730324074074,6.0310951435117675,0.02533564814814815,30.99861111111111,126609,178.06425702811245,Houston
Houston,2012-09,493,4.826445468033957,2.1592824074074075,6.503253376416458,0.024212962962962964,29.62763888888889,135446,180.29614604462475,Houston
Houston,2012-12,472,4.580916632336786,2.219664351851852,6.10917315283078,0.01443287037037037,29.786203703703702,137209,181.01694915254237,Houston
Houston,2012-10,464,4.738104944923371,2.396400462962963,5.933866341612909,0.025405092592592594,28.136134259259258,119712,181.1206896551724,Houston
Houston,2013-01,464,4.775757702745849,2.5827141203703707,6.0097648865960345,0.024791666666666667,29.73517361111111,133388,177.68534482758622,Houston
Houston,2013-02,448,4.226420640087633,2.3180497685185184,5.200739043351378,0.023715277777777776,26.294583333333332,117736,177.81919642857142,Houston
Houston,2012-11,482,4.579756007952973,2.047951388888889,6.344630660497489,0.024155092592592593,29.01539351851852,123286,182.02697095435684,Houston
Houston,2013-04,465,4.8871598217841505,2.541585648148148,6.221637958679275,0.007152777777777778,29.000138888888888,124463,181.73333333333332,Houston
Houston,2013-03,454,4.864444215002448,2.258252314814815,6.436025507318679,0.023125,30.508078703703703,113935,179.1806167400881,Houston
Houston,2013-05,509,4.916424452448519,2.485196759259259,6.289175708155177,0.023993055555555556,30.32417824074074,137233,182.01571709233792,Houston
Houston,2013-06,461,4.709555967301357,2.205150462962963,6.243218328721732,0.014583333333333334,29.971666666666668,127518,181.72668112798266,Houston
Houston,2013-09,484,4.488362101124885,2.3546296296296294,5.767181948508103,0.021122685185185185,28.78986111111111,140151,179.69421487603304,Houston
Houston,2013-11,495,4.6065141694725025,2.461145833333333,5.928133243512066,0.005,28.380057870370372,115740,182.75555555555556,Houston
Houston,2013-12,481,5.213953617078618,2.3968055555555554,6.675560213433597,0.002905092592592593,30.28465277777778,125907,182.64449064449065,Houston
Houston,2013-10,501,4.608500475900051,2.278449074074074,5.995368866262849,0.02332175925925926,29.57675925925926,133520,182.27944111776446,Houston
Houston,2014-01,467,4.812844446427155,2.484699074074074,6.198855579716842,0.016458333333333332,30.24621527777778,122959,183.4154175588865,Houston
Houston,2014-02,427,4.859577099054558,2.6118402777777776,6.219784497687118,0.025092592592592593,26.87664351851852,94211,181.40281030444964,Houston
Houston,2014-03,493,5.2951471527308245,2.5156597222222223,6.895172669960934,0.0014583333333333334,30.996076388888888,125885,183.30628803245435,Houston
Houston,2014-04,508,4.937976314158647,2.330491898148148,6.454169742509825,0.01255787037037037,28.726296296296297,120911,182.86220472440945,Houston
Houston,2014-06,480,4.193529658564815,2.069056712962963,5.46200590397241,0.023159722222222224,29.030983796296297,99425,180.81875,Houston
Houston,2014-05,498,4.923410795961625,2.457800925925926,6.066728710681441,0.00568287037037037,30.77917824074074,124383,181.8734939759036,Houston
Houston,2014-09,483,4.451345108695652,2.3100694444444443,5.717125922132589,0.027546296296296298,29.060057870370372,126466,185.32919254658384,Houston
Houston,2014-07,505,5.065958791712505,2.659212962962963,6.098930067660835,0.023761574074074074,29.631342592592592,121804,181.00396039603962,Houston
Houston,2014-08,509,4.902475396565524,2.560798611111111,6.00938628061229,0.007650462962962963,29.125416666666666,129410,180.90766208251475,Houston
Houston,2014-11,158,1.0104001845991561,0.051550925925925924,1.3345812163012323,0.018958333333333334,6.595868055555556,23662,180.9746835443038,Houston
Houston,2014-12,472,4.836871321798493,2.5491724537037035,6.0068750132414825,0.0,29.721851851851852,124913,182.13983050847457,Houston
Houston,2014-10,496,5.1129379713635,2.389369212962963,6.757930659234959,0.0023148148148148147,30.64351851851852,122035,181.5201612903226,Houston
