week_start,speed_bin,ring,mean_daily_hours,days_included
2022-09-12,<2,0-50nm,823.7142857142857,7
2022-09-12,<2,150-300nm,153.57142857142858,7
2022-09-12,<2,50-150nm,170.85714285714286,7
2022-09-12,>25,0-50nm,0.0,7
2022-09-12,>25,150-300nm,0.0,7
2022-09-12,>25,50-150nm,0.0,7
2022-09-19,10-15,0-50nm,21.714285714285715,7
2022-09-19,10-15,150-300nm,197.57142857142858,7
2022-09-19,10-15,50-150nm,63.285714285714285,7
2022-09-19,15-25,0-50nm,2.0,7
2022-09-19,15-25,150-300nm,108.85714285714286,7
2022-09-19,15-25,50-150nm,22.428571428571427,7
2022-09-19,2-4,0-50nm,5.857142857142857,7
2022-09-19,2-4,150-300nm,1.8571428571428572,7
2022-09-19,2-4,50-150nm,1.2857142857142858,7
2022-09-19,4-6,0-50nm,8.285714285714286,7
2022-09-19,4-6,150-300nm,0.7142857142857143,7
2022-09-19,4-6,50-150nm,2.4285714285714284,7
2022-09-19,6-10,0-50nm,54.285714285714285,7
2022-09-19,6-10,150-300nm,22.0,7
2022-09-19,6-10,50-150nm,70.42857142857143,7
2022-09-19,<2,0-50nm,721.5714285714286,7
2022-09-19,<2,150-300nm,109.85714285714286,7
2022-09-19,<2,50-150nm,226.71428571428572,7
2022-09-19,>25,0-50nm,0.0,7
2022-09-19,>25,150-300nm,0.0,7
2022-09-19,>25,50-150nm,0.0,7
2022-09-26,10-15,0-50nm,21.571428571428573,7
2022-09-26,10-15,150-300nm,223.28571428571428,7
2022-09-26,10-15,50-150nm,75.14285714285714,7
2022-09-26,15-25,0-50nm,3.2857142857142856,7
2022-09-26,15-25,150-300nm,111.0,7
2022-09-26,15-25,50-150nm,29.0,7
2022-09-26,2-4,0-50nm,5.714285714285714,7
2022-09-26,2-4,150-300nm,4.428571428571429,7
2022-09-26,2-4,50-150nm,2.142857142857143,7
2022-09-26,4-6,0-50nm,8.571428571428571,7
2022-09-26,4-6,150-300nm,3.4285714285714284,7
2022-09-26,4-6,50-150nm,3.7142857142857144,7
2022-09-26,6-10,0-50nm,63.714285714285715,7
2022-09-26,6-10,150-300nm,32.857142857142854,7
2022-09-26,6-10,50-150nm,85.0,7
2022-09-26,<2,0-50nm,683.4285714285714,7
2022-09-26,<2,150-300nm,117.28571428571429,7
2022-09-26,<2,50-150nm,158.71428571428572,7
2022-09-26,>25,0-50nm,0.0,7
2022-09-26,>25,150-300nm,0.0,7
2022-09-26,>25,50-150nm,0.0,7
2022-10-03,10-15,0-50nm,18.857142857142858,7
2022-10-03,10-15,150-300nm,207.0,7
2022-10-03,10-15,50-150nm,60.42857142857143,7
2022-10-03,15-25,0-50nm,2.0,7
2022-10-03,15-25,150-300nm,112.71428571428571,7
2022-10-03,15-25,50-150nm,18.0,7
2022-10-03,2-4,0-50nm,5.714285714285714,7
2022-10-03,2-4,150-300nm,5.428571428571429,7
2022-10-03,2-4,50-150nm,2.4285714285714284,7
2022-10-03,4-6,0-50nm,9.142857142857142,7
2022-10-03,4-6,150-300nm,2.2857142857142856,7
2022-10-03,4-6,50-150nm,4.285714285714286,7
2022-10-03,6-10,0-50nm,53.714285714285715,7
2022-10-03,6-10,150-300nm,15.857142857142858,7
2022-10-03,6-10,50-150nm,78.71428571428571,7
2022-10-03,<2,0-50nm,594.7142857142857,7
2022-10-03,<2,150-300nm,98.0,7
2022-10-03,<2,50-150nm,94.71428571428571,7
2022-10-03,>25,0-50nm,0.0,7
2022-10-03,>25,150-300nm,0.0,7
2022-10-03,>25,50-150nm,0.0,7
2022-10-10,10-15,0-50nm,27.142857142857142,7
2022-10-10,10-15,150-300nm,195.71428571428572,7
2022-10-10,10-15,50-150nm,80.28571428571429,7
2022-10-10,15-25,0-50nm,2.0,7
2022-10-10,15-25,150-300nm,119.57142857142857,7
2022-10-10,15-25,50-150nm,23.285714285714285,7
2022-10-10,2-4,0-50nm,5.428571428571429,7
2022-10-10,2-4,150-300nm,2.4285714285714284,7
2022-10-10,2-4,50-150nm,2.7142857142857144,7
2022-10-10,4-6,0-50nm,13.714285714285714,7
2022-10-10,4-6,150-300nm,1.1428571428571428,7
2022-10-10,4-6,50-150nm,4.857142857142857,7
2022-10-10,6-10,0-50nm,75.28571428571429,7
2022-10-10,6-10,150-300nm,24.428571428571427,7
2022-10-10,6-10,50-150nm,88.42857142857143,7
2022-10-10,<2,0-50nm,687.2857142857143,7
2022-10-10,<2,150-300nm,76.28571428571429,7
2022-10-10,<2,50-150nm,95.85714285714286,7
2022-10-10,>25,0-50nm,0.0,7
2022-10-10,>25,150-300nm,0.0,7
2022-10-10,>25,50-150nm,0.0,7
2022-10-17,10-15,0-50nm,23.714285714285715,7
2022-10-17,10-15,150-300nm,224.85714285714286,7
2022-10-17,10-15,50-150nm,67.57142857142857,7
2022-10-17,15-25,0-50nm,4.142857142857143,7
2022-10-17,15-25,150-300nm,105.0,7
2022-10-17,15-25,50-150nm,23.0,7
2022-10-17,2-4,0-50nm,7.714285714285714,7
2022-10-17,2-4,150-300nm,7.0,7
2022-10-17,2-4,50-150nm,5.714285714285714,7
2022-10-17,4-6,0-50nm,8.714285714285714,7
2022-10-17,4-6,150-300nm,4.0,7
2022-10-17,4-6,50-150nm,3.142857142857143,7
2022-10-17,6-10,0-50nm,64.28571428571429,7
2022-10-17,6-10,150-300nm,26.0,7
2022-10-17,6-10,50-150nm,81.71428571428571,7
2022-10-17,<2,0-50nm,726.2857142857143,7
2022-10-17,<2,150-300nm,92.85714285714286,7
2022-10-17,<2,50-150nm,137.0,7
2022-10-17,>25,0-50nm,0.0,7
2022-10-17,>25,150-300nm,0.0,7
2022-10-17,>25,50-150nm,0.0,7
2022-10-24,10-15,0-50nm,19.428571428571427,7
2022-10-24,10-15,150-300nm,178.28571428571428,7
2022-10-24,10-15,50-150nm,70.85714285714286,7
2022-10-24,15-25,0-50nm,2.2857142857142856,7
2022-10-24,15-25,150-300nm,97.57142857142857,7
2022-10-24,15-25,50-150nm,15.142857142857142,7
2022-10-24,2-4,0-50nm,3.2857142857142856,7
2022-10-24,2-4,150-300nm,6.285714285714286,7
2022-10-24,2-4,50-150nm,9.714285714285714,7
2022-10-24,4-6,0-50nm,8.0,7
2022-10-24,4-6,150-300nm,3.0,7
2022-10-24,4-6,50-150nm,3.857142857142857,7
2022-10-24,6-10,0-50nm,58.0,7
2022-10-24,6-10,150-300nm,47.42857142857143,7
2022-10-24,6-10,50-150nm,84.57142857142857,7
2022-10-24,<2,0-50nm,624.8571428571429,7
2022-10-24,<2,150-300nm,41.285714285714285,7
2022-10-24,<2,50-150nm,222.14285714285714,7
2022-10-24,>25,0-50nm,0.0,7
2022-10-24,>25,150-300nm,0.0,7
2022-10-24,>25,50-150nm,0.0,7
2022-10-31,10-15,0-50nm,23.428571428571427,7
2022-10-31,10-15,150-300nm,170.71428571428572,7
2022-10-31,10-15,50-150nm,79.14285714285714,7
2022-10-31,15-25,0-50nm,3.857142857142857,7
2022-10-31,15-25,150-300nm,90.71428571428571,7
2022-10-31,15-25,50-150nm,18.857142857142858,7
2022-10-31,2-4,0-50nm,9.714285714285714,7
2022-10-31,2-4,150-300nm,8.714285714285714,7
2022-10-31,2-4,50-150nm,5.285714285714286,7
2022-10-31,4-6,0-50nm,10.142857142857142,7
2022-10-31,4-6,150-300nm,4.428571428571429,7
2022-10-31,4-6,50-150nm,4.571428571428571,7
2022-10-31,6-10,0-50nm,60.42857142857143,7
2022-10-31,6-10,150-300nm,31.428571428571427,7
2022-10-31,6-10,50-150nm,81.42857142857143,7
2022-10-31,<2,0-50nm,567.8571428571429,7
2022-10-31,<2,150-300nm,96.42857142857143,7
2022-10-31,<2,50-150nm,166.42857142857142,7
2022-10-31,>25,0-50nm,0.0,7
2022-10-31,>25,150-300nm,0.0,7
2022-10-31,>25,50-150nm,0.0,7
2022-11-07,10-15,0-50nm,18.142857142857142,7
2022-11-07,10-15,150-300nm,157.42857142857142,7
2022-11-07,10-15,50-150nm,48.714285714285715,7
2022-11-07,15-25,0-50nm,2.5714285714285716,7
2022-11-07,15-25,150-300nm,99.85714285714286,7
2022-11-07,15-25,50-150nm,21.0,7
2022-11-07,2-4,0-50nm,7.142857142857143,7
2022-11-07,2-4,150-300nm,5.285714285714286,7
2022-11-07,2-4,50-150nm,2.2857142857142856,7
2022-11-07,4-6,0-50nm,10.285714285714286,7
2022-11-07,4-6,150-300nm,1.8571428571428572,7
2022-11-07,4-6,50-150nm,4.142857142857143,7
2022-11-07,6-10,0-50nm,60.285714285714285,7
2022-11-07,6-10,150-300nm,37.42857142857143,7
2022-11-07,6-10,50-150nm,85.0,7
2022-11-07,<2,0-50nm,577.7142857142857,7
2022-11-07,<2,150-300nm,138.0,7
2022-11-07,<2,50-150nm,147.71428571428572,7
2022-11-07,>25,0-50nm,0.0,7
2022-11-07,>25,150-300nm,0.0,7
2022-11-07,>25,50-150nm,0.0,7
2022-11-14,10-15,0-50nm,19.285714285714285,7
2022-11-14,10-15,150-300nm,182.42857142857142,7
2022-11-14,10-15,50-150nm,60.857142857142854,7
2022-11-14,15-25,0-50nm,4.571428571428571,7
2022-11-14,15-25,150-300nm,81.57142857142857,7
2022-11-14,15-25,50-150nm,20.428571428571427,7
2022-11-14,2-4,0-50nm,5.428571428571429,7
2022-11-14,2-4,150-300nm,6.571428571428571,7
2022-11-14,2-4,50-150nm,5.142857142857143,7
2022-11-14,4-6,0-50nm,12.142857142857142,7
2022-11-14,4-6,150-300nm,2.142857142857143,7
2022-11-14,4-6,50-150nm,5.857142857142857,7
2022-11-14,6-10,0-50nm,63.714285714285715,7
2022-11-14,6-10,150-300nm,24.142857142857142,7
2022-11-14,6-10,50-150nm,92.85714285714286,7
2022-11-14,<2,0-50nm,606.1428571428571,7
2022-11-14,<2,150-300nm,135.28571428571428,7
2022-11-14,<2,50-150nm,148.42857142857142,7
2022-11-14,>25,0-50nm,0.0,7
2022-11-14,>25,150-300nm,0.0,7
2022-11-14,>25,50-150nm,0.0,7
2022-11-21,10-15,0-50nm,25.428571428571427,7
2022-11-21,10-15,150-300nm,178.57142857142858,7
2022-11-21,10-15,50-150nm,63.857142857142854,7
2022-11-21,15-25,0-50nm,2.857142857142857,7
2022-11-21,15-25,150-300nm,91.85714285714286,7
2022-11-21,15-25,50-150nm,26.714285714285715,7
2022-11-21,2-4,0-50nm,6.142857142857143,7
2022-11-21,2-4,150-300nm,2.2857142857142856,7
2022-11-21,2-4,50-150nm,3.142857142857143,7
2022-11-21,4-6,0-50nm,9.571428571428571,7
2022-11-21,4-6,150-300nm,1.5714285714285714,7
2022-11-21,4-6,50-150nm,5.428571428571429,7
2022-11-21,6-10,0-50nm,56.857142857142854,7
2022-11-21,6-10,150-300nm,26.0,7
2022-11-21,6-10,50-150nm,77.42857142857143,7
2022-11-21,<2,0-50nm,556.7142857142857,7
2022-11-21,<2,150-300nm,165.57142857142858,7
2022-11-21,<2,50-150nm,105.0,7
2022-11-21,>25,0-50nm,0.0,7
2022-11-21,>25,150-300nm,0.0,7
2022-11-21,>25,50-150nm,0.0,7
2022-11-28,10-15,0-50nm,19.0,7
2022-11-28,10-15,150-300nm,169.85714285714286,7
2022-11-28,10-15,50-150nm,63.0,7
2022-11-28,15-25,0-50nm,2.5714285714285716,7
2022-11-28,15-25,150-300nm,93.0,7
2022-11-28,15-25,50-150nm,22.285714285714285,7
2022-11-28,2-4,0-50nm,5.142857142857143,7
2022-11-28,2-4,150-300nm,9.428571428571429,7
2022-11-28,2-4,50-150nm,1.8571428571428572,7
2022-11-28,4-6,0-50nm,8.428571428571429,7
2022-11-28,4-6,150-300nm,9.142857142857142,7
2022-11-28,4-6,50-150nm,2.7142857142857144,7
2022-11-28,6-10,0-50nm,57.714285714285715,7
2022-11-28,6-10,150-300nm,40.42857142857143,7
2022-11-28,6-10,50-150nm,92.42857142857143,7
2022-11-28,<2,0-50nm,591.8571428571429,7
2022-11-28,<2,150-300nm,91.57142857142857,7
2022-11-28,<2,50-150nm,57.42857142857143,7
2022-11-28,>25,0-50nm,0.0,7
2022-11-28,>25,150-300nm,0.2857142857142857,7
2022-11-28,>25,50-150nm,0.2857142857142857,7
2022-12-05,10-15,0-50nm,23.142857142857142,7
2022-12-05,10-15,150-300nm,156.85714285714286,7
2022-12-05,10-15,50-150nm,70.0,7
2022-12-05,15-25,0-50nm,2.7142857142857144,7
2022-12-05,15-25,150-300nm,121.0,7
2022-12-05,15-25,50-150nm,26.428571428571427,7
2022-12-05,2-4,0-50nm,5.428571428571429,7
2022-12-05,2-4,150-300nm,2.4285714285714284,7
2022-12-05,2-4,50-150nm,2.857142857142857,7
2022-12-05,4-6,0-50nm,10.571428571428571,7
2022-12-05,4-6,150-300nm,2.2857142857142856,7
2022-12-05,4-6,50-150nm,3.5714285714285716,7
2022-12-05,6-10,0-50nm,63.142857142857146,7
2022-12-05,6-10,150-300nm,19.571428571428573,7
2022-12-05,6-10,50-150nm,81.0,7
2022-12-05,<2,0-50nm,645.4285714285714,7
2022-12-05,<2,150-300nm,108.85714285714286,7
2022-12-05,<2,50-150nm,139.57142857142858,7
2022-12-05,>25,0-50nm,0.0,7
2022-12-05,>25,150-300nm,0.0,7
2022-12-05,>25,50-150nm,0.0,7
2022-12-12,10-15,0-50nm,27.285714285714285,7
2022-12-12,10-15,150-300nm,177.28571428571428,7
2022-12-12,10-15,50-150nm,78.28571428571429,7
2022-12-12,15-25,0-50nm,4.0,7
2022-12-12,15-25,150-300nm,95.71428571428571,7
2022-12-12,15-25,50-150nm,24.428571428571427,7
2022-12-12,2-4,0-50nm,5.285714285714286,7
2022-12-12,2-4,150-300nm,3.2857142857142856,7
2022-12-12,2-4,50-150nm,5.428571428571429,7
2022-12-12,4-6,0-50nm,13.428571428571429,7
2022-12-12,4-6,150-300nm,1.8571428571428572,7
2022-12-12,4-6,50-150nm,4.428571428571429,7
2022-12-12,6-10,0-50nm,56.857142857142854,7
2022-12-12,6-10,150-300nm,33.285714285714285,7
2022-12-12,6-10,50-150nm,65.14285714285714,7
2022-12-12,<2,0-50nm,655.1428571428571,7
2022-12-12,<2,150-300nm,124.0,7
2022-12-12,<2,50-150nm,88.57142857142857,7
2022-12-12,>25,0-50nm,0.0,7
2022-12-12,>25,150-300nm,0.0,7
2022-12-12,>25,50-150nm,0.0,7
2022-12-19,10-15,0-50nm,33.0,7
2022-12-19,10-15,150-300nm,140.28571428571428,7
2022-12-19,10-15,50-150nm,83.71428571428571,7
2022-12-19,15-25,0-50nm,3.4285714285714284,7
2022-12-19,15-25,150-300nm,89.71428571428571,7
2022-12-19,15-25,50-150nm,30.857142857142858,7
2022-12-19,2-4,0-50nm,5.0,7
2022-12-19,2-4,150-300nm,2.0,7
2022-12-19,2-4,50-150nm,3.2857142857142856,7
2022-12-19,4-6,0-50nm,6.0,7
2022-12-19,4-6,150-300nm,1.1428571428571428,7
2022-12-19,4-6,50-150nm,3.4285714285714284,7
2022-12-19,6-10,0-50nm,26.857142857142858,7
2022-12-19,6-10,150-300nm,10.428571428571429,7
2022-12-19,6-10,50-150nm,22.285714285714285,7
2022-12-19,<2,0-50nm,599.4285714285714,7
2022-12-19,<2,150-300nm,88.14285714285714,7
2022-12-19,<2,50-150nm,116.85714285714286,7
2022-12-19,>25,0-50nm,0.0,7
2022-12-19,>25,150-300nm,0.0,7
2022-12-19,>25,50-150nm,0.0,7
2022-12-26,10-15,0-50nm,34.333333333333336,6
2022-12-26,10-15,150-300nm,149.0,6
2022-12-26,10-15,50-150nm,68.16666666666667,6
2022-12-26,15-25,0-50nm,4.0,6
2022-12-26,15-25,150-300nm,84.33333333333333,6
2022-12-26,15-25,50-150nm,29.333333333333332,6
2022-12-26,2-4,0-50nm,9.333333333333334,6
2022-12-26,2-4,150-300nm,9.166666666666666,6
2022-12-26,2-4,50-150nm,1.6666666666666667,6
2022-12-26,4-6,0-50nm,8.5,6
2022-12-26,4-6,150-300nm,1.8333333333333333,6
2022-12-26,4-6,50-150nm,3.0,6
2022-12-26,6-10,0-50nm,38.333333333333336,6
2022-12-26,6-10,150-300nm,22.333333333333332,6
2022-12-26,6-10,50-150nm,31.666666666666668,6
2022-12-26,<2,0-50nm,757.5,6
2022-12-26,<2,150-300nm,92.5,6
2022-12-26,<2,50-150nm,68.83333333333333,6
2022-12-26,>25,0-50nm,0.0,6
2022-12-26,>25,150-300nm,0.0,6
2022-12-26,>25,50-150nm,0.0,6
2023-01-02,10-15,0-50nm,34.0,7
2023-01-02,10-15,150-300nm,128.42857142857142,7
2023-01-02,10-15,50-150nm,82.0,7
2023-01-02,15-25,0-50nm,4.142857142857143,7
2023-01-02,15-25,150-300nm,55.857142857142854,7
2023-01-02,15-25,50-150nm,23.714285714285715,7
2023-01-02,2-4,0-50nm,14.571428571428571,7
2023-01-02,2-4,150-300nm,12.571428571428571,7
2023-01-02,2-4,50-150nm,8.714285714285714,7
2023-01-02,4-6,0-50nm,12.428571428571429,7
2023-01-02,4-6,150-300nm,8.571428571428571,7
2023-01-02,4-6,50-150nm,5.285714285714286,7
2023-01-02,6-10,0-50nm,40.142857142857146,7
2023-01-02,6-10,150-300nm,36.714285714285715,7
2023-01-02,6-10,50-150nm,39.857142857142854,7
2023-01-02,<2,0-50nm,749.5714285714286,7
2023-01-02,<2,150-300nm,154.57142857142858,7
2023-01-02,<2,50-150nm,101.14285714285714,7
2023-01-02,>25,0-50nm,0.0,7
2023-01-02,>25,150-300nm,0.0,7
2023-01-02,>25,50-150nm,0.0,7
2023-01-09,10-15,0-50nm,34.142857142857146,7
2023-01-09,10-15,150-300nm,167.14285714285714,7
2023-01-09,10-15,50-150nm,79.57142857142857,7
2023-01-09,15-25,0-50nm,3.0,7
2023-01-09,15-25,150-300nm,66.28571428571429,7
2023-01-09,15-25,50-150nm,22.714285714285715,7
2023-01-09,2-4,0-50nm,24.285714285714285,7
2023-01-09,2-4,150-300nm,3.4285714285714284,7
2023-01-09,2-4,50-150nm,6.857142857142857,7
2023-01-09,4-6,0-50nm,13.0,7
2023-01-09,4-6,150-300nm,5.285714285714286,7
2023-01-09,4-6,50-150nm,4.714285714285714,7
2023-01-09,6-10,0-50nm,36.285714285714285,7
2023-01-09,6-10,150-300nm,58.142857142857146,7
2023-01-09,6-10,50-150nm,38.285714285714285,7
2023-01-09,<2,0-50nm,658.0,7
2023-01-09,<2,150-300nm,104.14285714285714,7
2023-01-09,<2,50-150nm,122.57142857142857,7
2023-01-09,>25,0-50nm,0.0,7
2023-01-09,>25,150-300nm,0.0,7
2023-01-09,>25,50-150nm,0.0,7
2023-01-16,10-15,0-50nm,34.142857142857146,7
2023-01-16,10-15,150-300nm,195.57142857142858,7
2023-01-16,10-15,50-150nm,85.0,7
2023-01-16,15-25,0-50nm,3.5714285714285716,7
2023-01-16,15-25,150-300nm,58.0,7
2023-01-16,15-25,50-150nm,20.428571428571427,7
2023-01-16,2-4,0-50nm,9.285714285714286,7
2023-01-16,2-4,150-300nm,3.142857142857143,7
2023-01-16,2-4,50-150nm,7.142857142857143,7
2023-01-16,4-6,0-50nm,8.857142857142858,7
2023-01-16,4-6,150-300nm,2.2857142857142856,7
2023-01-16,4-6,50-150nm,4.571428571428571,7
2023-01-16,6-10,0-50nm,34.714285714285715,7
2023-01-16,6-10,150-300nm,49.42857142857143,7
2023-01-16,6-10,50-150nm,42.0,7
2023-01-16,<2,0-50nm,714.1428571428571,7
2023-01-16,<2,150-300nm,115.85714285714286,7
2023-01-16,<2,50-150nm,128.57142857142858,7
2023-01-16,>25,0-50nm,0.0,7
2023-01-16,>25,150-300nm,0.0,7
2023-01-16,>25,50-150nm,0.0,7
2023-01-23,10-15,0-50nm,49.57142857142857,7
2023-01-23,10-15,150-300nm,242.42857142857142,7
2023-01-23,10-15,50-150nm,110.71428571428571,7
2023-01-23,15-25,0-50nm,3.7142857142857144,7
2023-01-23,15-25,150-300nm,74.85714285714286,7
2023-01-23,15-25,50-150nm,32.714285714285715,7
2023-01-23,2-4,0-50nm,6.857142857142857,7
2023-01-23,2-4,150-300nm,15.285714285714286,7
2023-01-23,2-4,50-150nm,3.2857142857142856,7
2023-01-23,4-6,0-50nm,9.571428571428571,7
2023-01-23,4-6,150-300nm,4.0,7
2023-01-23,4-6,50-150nm,3.7142857142857144,7
2023-01-23,6-10,0-50nm,40.714285714285715,7
2023-01-23,6-10,150-300nm,36.857142857142854,7
2023-01-23,6-10,50-150nm,40.285714285714285,7
2023-01-23,<2,0-50nm,728.1428571428571,7
2023-01-23,<2,150-300nm,132.42857142857142,7
2023-01-23,<2,50-150nm,80.71428571428571,7
2023-01-23,>25,0-50nm,0.0,7
2023-01-23,>25,150-300nm,0.0,7
2023-01-23,>25,50-150nm,0.0,7
2023-01-30,10-15,0-50nm,27.428571428571427,7
2023-01-30,10-15,150-300nm,184.57142857142858,7
2023-01-30,10-15,50-150nm,75.85714285714286,7
2023-01-30,15-25,0-50nm,2.5714285714285716,7
2023-01-30,15-25,150-300nm,61.142857142857146,7
2023-01-30,15-25,50-150nm,21.857142857142858,7
2023-01-30,2-4,0-50nm,3.142857142857143,7
2023-01-30,2-4,150-300nm,5.142857142857143,7
2023-01-30,2-4,50-150nm,1.2857142857142858,7
2023-01-30,4-6,0-50nm,5.285714285714286,7
2023-01-30,4-6,150-300nm,3.7142857142857144,7
2023-01-30,4-6,50-150nm,0.42857142857142855,7
2023-01-30,6-10,0-50nm,28.0,7
2023-01-30,6-10,150-300nm,28.857142857142858,7
2023-01-30,6-10,50-150nm,26.142857142857142,7
2023-01-30,<2,0-50nm,633.4285714285714,7
2023-01-30,<2,150-300nm,172.71428571428572,7
2023-01-30,<2,50-150nm,48.42857142857143,7
2023-01-30,>25,0-50nm,0.0,7
2023-01-30,>25,150-300nm,0.0,7
2023-01-30,>25,50-150nm,0.0,7
2023-02-06,10-15,0-50nm,44.857142857142854,7
2023-02-06,10-15,150-300nm,189.14285714285714,7
2023-02-06,10-15,50-150nm,102.85714285714286,7
2023-02-06,15-25,0-50nm,3.2857142857142856,7
2023-02-06,15-25,150-300nm,68.57142857142857,7
2023-02-06,15-25,50-150nm,25.142857142857142,7
2023-02-06,2-4,0-50nm,6.571428571428571,7
2023-02-06,2-4,150-300nm,12.428571428571429,7
2023-02-06,2-4,50-150nm,2.0,7
2023-02-06,4-6,0-50nm,8.285714285714286,7
2023-02-06,4-6,150-300nm,4.0,7
2023-02-06,4-6,50-150nm,3.0,7
2023-02-06,6-10,0-50nm,35.714285714285715,7
2023-02-06,6-10,150-300nm,45.42857142857143,7
2023-02-06,6-10,50-150nm,33.285714285714285,7
2023-02-06,<2,0-50nm,585.1428571428571,7
2023-02-06,<2,150-300nm,91.14285714285714,7
2023-02-06,<2,50-150nm,81.42857142857143,7
2023-02-06,>25,0-50nm,0.0,7
2023-02-06,>25,150-300nm,0.0,7
2023-02-06,>25,50-150nm,0.0,7
2023-02-13,10-15,0-50nm,39.42857142857143,7
2023-02-13,10-15,150-300nm,143.85714285714286,7
2023-02-13,10-15,50-150nm,85.14285714285714,7
2023-02-13,15-25,0-50nm,3.0,7
2023-02-13,15-25,150-300nm,57.142857142857146,7
2023-02-13,15-25,50-150nm,25.142857142857142,7
2023-02-13,2-4,0-50nm,6.857142857142857,7
2023-02-13,2-4,150-300nm,4.714285714285714,7
2023-02-13,2-4,50-150nm,2.857142857142857,7
2023-02-13,4-6,0-50nm,9.285714285714286,7
2023-02-13,4-6,150-300nm,12.142857142857142,7
2023-02-13,4-6,50-150nm,8.285714285714286,7
2023-02-13,6-10,0-50nm,28.142857142857142,7
2023-02-13,6-10,150-300nm,41.857142857142854,7
2023-02-13,6-10,50-150nm,25.714285714285715,7
2023-02-13,<2,0-50nm,578.4285714285714,7
2023-02-13,<2,150-300nm,65.71428571428571,7
2023-02-13,<2,50-150nm,67.71428571428571,7
2023-02-13,>25,0-50nm,0.0,7
2023-02-13,>25,150-300nm,0.0,7
2023-02-13,>25,50-150nm,0.0,7
2023-02-20,10-15,0-50nm,27.571428571428573,7
2023-02-20,10-15,150-300nm,146.14285714285714,7
2023-02-20,10-15,50-150nm,72.28571428571429,7
2023-02-20,15-25,0-50nm,3.857142857142857,7
2023-02-20,15-25,150-300nm,56.285714285714285,7
2023-02-20,15-25,50-150nm,21.285714285714285,7
2023-02-20,2-4,0-50nm,19.0,7
2023-02-20,2-4,150-300nm,10.714285714285714,7
2023-02-20,2-4,50-150nm,10.857142857142858,7
2023-02-20,4-6,0-50nm,13.142857142857142,7
2023-02-20,4-6,150-300nm,7.142857142857143,7
2023-02-20,4-6,50-150nm,7.0,7
2023-02-20,6-10,0-50nm,30.0,7
2023-02-20,6-10,150-300nm,58.42857142857143,7
2023-02-20,6-10,50-150nm,38.285714285714285,7
2023-02-20,<2,0-50nm,396.7142857142857,7
2023-02-20,<2,150-300nm,70.28571428571429,7
2023-02-20,<2,50-150nm,108.85714285714286,7
2023-02-20,>25,0-50nm,0.0,7
2023-02-20,>25,150-300nm,0.0,7
2023-02-20,>25,50-150nm,0.0,7
2023-02-27,10-15,0-50nm,32.142857142857146,7
2023-02-27,10-15,150-300nm,176.85714285714286,7
2023-02-27,10-15,50-150nm,87.28571428571429,7
2023-02-27,15-25,0-50nm,3.0,7
2023-02-27,15-25,150-300nm,61.714285714285715,7
2023-02-27,15-25,50-150nm,23.0,7
2023-02-27,2-4,0-50nm,2.857142857142857,7
2023-02-27,2-4,150-300nm,16.714285714285715,7
2023-02-27,2-4,50-150nm,14.714285714285714,7
2023-02-27,4-6,0-50nm,6.0,7
2023-02-27,4-6,150-300nm,13.428571428571429,7
2023-02-27,4-6,50-150nm,10.857142857142858,7
2023-02-27,6-10,0-50nm,30.571428571428573,7
2023-02-27,6-10,150-300nm,62.857142857142854,7
2023-02-27,6-10,50-150nm,36.142857142857146,7
2023-02-27,<2,0-50nm,401.42857142857144,7
2023-02-27,<2,150-300nm,78.28571428571429,7
2023-02-27,<2,50-150nm,140.0,7
2023-02-27,>25,0-50nm,0.0,7
2023-02-27,>25,150-300nm,0.0,7
2023-02-27,>25,50-150nm,0.0,7
2023-03-06,10-15,0-50nm,38.857142857142854,7
2023-03-06,10-15,150-300nm,174.0,7
2023-03-06,10-15,50-150nm,87.85714285714286,7
2023-03-06,15-25,0-50nm,2.5714285714285716,7
2023-03-06,15-25,150-300nm,79.0,7
2023-03-06,15-25,50-150nm,24.571428571428573,7
2023-03-06,2-4,0-50nm,4.0,7
2023-03-06,2-4,150-300nm,5.714285714285714,7
2023-03-06,2-4,50-150nm,1.4285714285714286,7
2023-03-06,4-6,0-50nm,9.428571428571429,7
2023-03-06,4-6,150-300nm,6.285714285714286,7
2023-03-06,4-6,50-150nm,3.5714285714285716,7
2023-03-06,6-10,0-50nm,27.0,7
2023-03-06,6-10,150-300nm,33.714285714285715,7
2023-03-06,6-10,50-150nm,25.428571428571427,7
2023-03-06,<2,0-50nm,505.57142857142856,7
2023-03-06,<2,150-300nm,119.14285714285714,7
2023-03-06,<2,50-150nm,107.0,7
2023-03-06,>25,0-50nm,0.0,7
2023-03-06,>25,150-300nm,0.0,7
2023-03-06,>25,50-150nm,0.0,7
2023-03-13,10-15,0-50nm,37.42857142857143,7
2023-03-13,10-15,150-300nm,191.42857142857142,7
2023-03-13,10-15,50-150nm,86.42857142857143,7
2023-03-13,15-25,0-50nm,2.142857142857143,7
2023-03-13,15-25,150-300nm,76.14285714285714,7
2023-03-13,15-25,50-150nm,21.285714285714285,7
2023-03-13,2-4,0-50nm,4.714285714285714,7
2023-03-13,2-4,150-300nm,2.0,7
2023-03-13,2-4,50-150nm,2.857142857142857,7
2023-03-13,4-6,0-50nm,8.857142857142858,7
2023-03-13,4-6,150-300nm,2.142857142857143,7
